exam_date,exam_time,exam_datetime
1996-02-18,12:41:31,1996-02-18 12:41:31
2015-01-04,04:35:50,2015-01-04 04:35:50
2009-01-26,02:32:34,2009-01-26 02:32:34
1970-12-17,06:03:49,1970-12-17 06:03:49
1990-07-27,21:13:21,1990-07-27 21:13:21
2022-09-05,12:44:10,2022-09-05 12:44:10
2012-01-08,02:30:07,2012-01-08 02:30:07
1990-06-07,09:11:50,1990-06-07 09:11:50
2017-04-14,18:32:36,2017-04-14 18:32:36
2004-05-27,00:11:10,2004-05-27 00:11:10
1983-12-10,04:35:49,1983-12-10 04:35:49
1975-01-17,06:54:47,1975-01-17 06:54:47
1982-11-11,05:57:32,1982-11-11 05:57:32
1999-10-26,16:54:44,1999-10-26 16:54:44
1998-08-23,22:46:37,1998-08-23 22:46:37
1981-10-16,08:05:37,1981-10-16 08:05:37
2002-05-04,02:46:56,2002-05-04 02:46:56
2024-07-11,11:04:58,2024-07-11 11:04:58
1979-06-13,20:58:12,1979-06-13 20:58:12
2015-02-27,12:32:51,2015-02-27 12:32:51
1970-06-15,21:54:01,1970-06-15 21:54:01
1999-06-02,04:32:41,1999-06-02 04:32:41
2005-09-07,20:18:37,2005-09-07 20:18:37
1997-01-06,12:46:06,1997-01-06 12:46:06
1981-10-07,22:26:09,1981-10-07 22:26:09
1998-01-18,22:07:35,1998-01-18 22:07:35
2012-09-27,08:45:02,2012-09-27 08:45:02
2016-03-29,10:27:31,2016-03-29 10:27:31
2022-04-13,05:18:16,2022-04-13 05:18:16
2014-05-30,11:11:04,2014-05-30 11:11:04
1989-06-15,17:12:58,1989-06-15 17:12:58
1990-09-07,12:34:36,1990-09-07 12:34:36
2017-08-11,02:20:04,2017-08-11 02:20:04
2015-12-05,14:39:01,2015-12-05 14:39:01
1973-02-21,00:45:14,1973-02-21 00:45:14
2013-03-27,14:23:33,2013-03-27 14:23:33
1979-10-19,14:21:56,1979-10-19 14:21:56
1972-07-25,16:36:38,1972-07-25 16:36:38
1978-08-06,04:44:50,1978-08-06 04:44:50
2010-03-26,03:36:46,2010-03-26 03:36:46
2006-12-20,04:19:05,2006-12-20 04:19:05
1989-12-27,11:49:43,1989-12-27 11:49:43
1996-06-27,10:28:02,1996-06-27 10:28:02
2008-05-07,19:57:21,2008-05-07 19:57:21
1980-06-25,09:26:56,1980-06-25 09:26:56
1978-07-12,05:16:18,1978-07-12 05:16:18
1984-12-19,09:33:00,1984-12-19 09:33:00
1996-10-24,15:32:14,1996-10-24 15:32:14
1974-10-27,14:51:03,1974-10-27 14:51:03
1985-02-08,23:30:02,1985-02-08 23:30:02
2002-02-03,08:38:14,2002-02-03 08:38:14
2019-08-13,08:19:55,2019-08-13 08:19:55
2015-07-30,05:17:32,2015-07-30 05:17:32
1990-08-03,13:28:57,1990-08-03 13:28:57
1998-06-17,16:22:54,1998-06-17 16:22:54
1972-03-06,09:26:35,1972-03-06 09:26:35
1983-12-16,06:38:59,1983-12-16 06:38:59
1970-12-16,19:09:46,1970-12-16 19:09:46
2013-09-17,19:38:11,2013-09-17 19:38:11
1984-08-01,17:37:11,1984-08-01 17:37:11
1973-10-05,18:31:17,1973-10-05 18:31:17
2000-10-19,04:54:58,2000-10-19 04:54:58
1992-05-30,09:44:13,1992-05-30 09:44:13
2014-10-22,11:04:05,2014-10-22 11:04:05
2023-06-05,04:48:55,2023-06-05 04:48:55
2023-07-13,15:55:33,2023-07-13 15:55:33
1997-10-01,03:38:02,1997-10-01 03:38:02
2009-02-08,12:20:44,2009-02-08 12:20:44
1987-09-13,21:16:31,1987-09-13 21:16:31
2008-03-23,02:37:32,2008-03-23 02:37:32
2021-08-22,02:07:12,2021-08-22 02:07:12
1984-03-30,16:41:00,1984-03-30 16:41:00
1978-02-04,08:21:52,1978-02-04 08:21:52
2009-07-29,21:05:05,2009-07-29 21:05:05
1987-12-03,04:07:43,1987-12-03 04:07:43
1971-05-22,20:22:41,1971-05-22 20:22:41
2018-06-11,15:40:14,2018-06-11 15:40:14
1983-12-26,05:50:45,1983-12-26 05:50:45
1991-07-17,17:58:23,1991-07-17 17:58:23
1999-04-21,03:48:23,1999-04-21 03:48:23
1988-08-20,11:01:02,1988-08-20 11:01:02
1985-06-03,15:08:49,1985-06-03 15:08:49
1983-07-13,13:56:07,1983-07-13 13:56:07
1980-07-30,23:41:44,1980-07-30 23:41:44
1989-12-06,03:20:25,1989-12-06 03:20:25
2005-11-29,05:10:54,2005-11-29 05:10:54
2007-04-29,20:15:33,2007-04-29 20:15:33
2018-05-19,06:19:12,2018-05-19 06:19:12
2022-09-02,18:34:11,2022-09-02 18:34:11
2002-04-30,07:58:50,2002-04-30 07:58:50
1980-02-27,05:35:52,1980-02-27 05:35:52
2017-03-25,17:54:07,2017-03-25 17:54:07
2021-12-08,11:05:41,2021-12-08 11:05:41
1997-11-25,09:32:30,1997-11-25 09:32:30
1986-03-13,21:29:52,1986-03-13 21:29:52
2011-08-05,04:23:47,2011-08-05 04:23:47
1998-11-23,03:00:45,1998-11-23 03:00:45
2008-04-09,18:44:39,2008-04-09 18:44:39
1996-10-23,08:30:10,1996-10-23 08:30:10
2010-06-21,20:21:14,2010-06-21 20:21:14
1973-01-22,16:58:51,1973-01-22 16:58:51
1980-06-19,00:13:21,1980-06-19 00:13:21
1998-09-29,07:49:13,1998-09-29 07:49:13
2006-09-24,21:55:44,2006-09-24 21:55:44
1988-06-26,12:10:33,1988-06-26 12:10:33
1991-02-11,12:50:37,1991-02-11 12:50:37
1996-02-10,16:21:55,1996-02-10 16:21:55
1971-04-01,02:29:00,1971-04-01 02:29:00
2023-10-03,01:57:07,2023-10-03 01:57:07
2020-11-03,02:50:50,2020-11-03 02:50:50
2018-12-05,08:49:10,2018-12-05 08:49:10
1998-06-20,01:06:11,1998-06-20 01:06:11
2007-04-11,11:07:10,2007-04-11 11:07:10
2003-08-20,11:20:00,2003-08-20 11:20:00
2017-06-17,06:21:06,2017-06-17 06:21:06
1991-06-05,12:36:05,1991-06-05 12:36:05
2003-03-15,18:24:48,2003-03-15 18:24:48
2005-04-09,20:34:20,2005-04-09 20:34:20
2017-03-05,23:08:17,2017-03-05 23:08:17
1990-11-21,10:24:46,1990-11-21 10:24:46
2011-12-23,14:48:23,2011-12-23 14:48:23
1987-09-15,21:37:24,1987-09-15 21:37:24
1985-03-13,01:47:24,1985-03-13 01:47:24
2008-02-06,22:59:38,2008-02-06 22:59:38
2008-10-22,02:23:32,2008-10-22 02:23:32
2012-04-20,01:26:01,2012-04-20 01:26:01
2012-11-03,07:34:59,2012-11-03 07:34:59
1982-07-14,15:00:44,1982-07-14 15:00:44
1999-11-03,12:23:04,1999-11-03 12:23:04
2000-06-23,09:24:31,2000-06-23 09:24:31
1996-12-06,20:54:48,1996-12-06 20:54:48
2002-08-09,19:22:28,2002-08-09 19:22:28
1994-04-09,22:32:52,1994-04-09 22:32:52
1992-01-14,16:39:58,1992-01-14 16:39:58
1971-08-18,22:02:27,1971-08-18 22:02:27
2003-10-12,11:51:23,2003-10-12 11:51:23
2024-04-29,16:20:08,2024-04-29 16:20:08
1974-01-30,22:09:52,1974-01-30 22:09:52
2006-11-11,06:39:06,2006-11-11 06:39:06
1978-09-15,04:51:23,1978-09-15 04:51:23
1986-10-13,16:52:45,1986-10-13 16:52:45
1987-05-18,15:28:06,1987-05-18 15:28:06
1989-02-09,14:43:05,1989-02-09 14:43:05
1976-04-04,15:58:06,1976-04-04 15:58:06
1989-06-27,17:51:12,1989-06-27 17:51:12
1997-02-28,06:12:33,1997-02-28 06:12:33
1971-07-07,03:22:33,1971-07-07 03:22:33
1991-05-06,03:48:24,1991-05-06 03:48:24
2016-06-05,12:32:43,2016-06-05 12:32:43
2019-01-16,11:23:47,2019-01-16 11:23:47
2013-06-06,13:19:00,2013-06-06 13:19:00
1990-05-17,23:23:38,1990-05-17 23:23:38
1987-02-27,07:07:23,1987-02-27 07:07:23
2012-06-25,03:30:26,2012-06-25 03:30:26
2007-05-13,00:51:52,2007-05-13 00:51:52
2021-03-27,10:45:55,2021-03-27 10:45:55
1984-11-05,23:55:19,1984-11-05 23:55:19
1972-01-23,09:05:09,1972-01-23 09:05:09
2017-02-19,23:35:29,2017-02-19 23:35:29
1991-07-01,06:58:35,1991-07-01 06:58:35
2021-05-26,15:06:35,2021-05-26 15:06:35
2002-04-19,07:38:39,2002-04-19 07:38:39
2013-05-06,18:44:02,2013-05-06 18:44:02
2003-09-23,08:54:40,2003-09-23 08:54:40
1996-11-24,20:06:52,1996-11-24 20:06:52
2019-05-13,21:52:29,2019-05-13 21:52:29
1998-09-28,09:56:17,1998-09-28 09:56:17
2014-04-18,06:55:34,2014-04-18 06:55:34
2019-07-23,16:33:15,2019-07-23 16:33:15
1995-04-04,17:15:54,1995-04-04 17:15:54
1971-07-12,16:06:55,1971-07-12 16:06:55
1990-08-14,03:41:00,1990-08-14 03:41:00
2023-08-26,17:36:18,2023-08-26 17:36:18
1974-07-18,13:12:52,1974-07-18 13:12:52
2016-06-27,18:19:19,2016-06-27 18:19:19
1994-01-17,03:39:55,1994-01-17 03:39:55
1989-10-21,16:58:06,1989-10-21 16:58:06
1974-02-05,09:30:22,1974-02-05 09:30:22
2001-01-05,19:00:41,2001-01-05 19:00:41
2009-05-15,09:25:56,2009-05-15 09:25:56
1983-06-02,13:17:59,1983-06-02 13:17:59
2012-07-20,19:56:01,2012-07-20 19:56:01
1977-08-27,11:19:58,1977-08-27 11:19:58
2010-01-16,20:45:21,2010-01-16 20:45:21
1992-11-26,16:14:35,1992-11-26 16:14:35
1981-11-11,07:22:13,1981-11-11 07:22:13
2000-08-31,13:56:45,2000-08-31 13:56:45
2015-05-04,02:41:56,2015-05-04 02:41:56
1980-05-31,02:15:56,1980-05-31 02:15:56
1978-10-03,04:14:35,1978-10-03 04:14:35
1985-07-19,22:46:14,1985-07-19 22:46:14
1976-04-27,23:09:46,1976-04-27 23:09:46
1986-03-16,18:12:58,1986-03-16 18:12:58
1999-05-21,00:05:17,1999-05-21 00:05:17
2005-03-19,10:00:14,2005-03-19 10:00:14
1977-04-12,12:17:26,1977-04-12 12:17:26
2007-08-02,13:55:43,2007-08-02 13:55:43
1976-07-29,04:37:57,1976-07-29 04:37:57
1973-10-27,06:29:27,1973-10-27 06:29:27
2024-03-09,18:19:25,2024-03-09 18:19:25
1976-04-04,11:33:32,1976-04-04 11:33:32
2003-11-01,01:25:37,2003-11-01 01:25:37
1982-02-14,13:30:48,1982-02-14 13:30:48
2000-12-04,05:41:18,2000-12-04 05:41:18
2016-05-25,03:13:27,2016-05-25 03:13:27
2021-09-22,19:46:56,2021-09-22 19:46:56
1988-12-25,10:41:07,1988-12-25 10:41:07
2007-07-17,02:21:56,2007-07-17 02:21:56
2016-05-03,09:42:47,2016-05-03 09:42:47
1980-07-23,19:09:51,1980-07-23 19:09:51
1984-08-05,05:59:59,1984-08-05 05:59:59
1995-04-20,22:14:04,1995-04-20 22:14:04
1990-07-30,05:03:02,1990-07-30 05:03:02
1993-10-18,18:27:39,1993-10-18 18:27:39
1976-12-03,06:54:23,1976-12-03 06:54:23
2023-03-11,03:17:32,2023-03-11 03:17:32
2010-10-23,17:14:00,2010-10-23 17:14:00
2000-06-11,10:03:32,2000-06-11 10:03:32
1993-10-31,13:38:17,1993-10-31 13:38:17
1978-12-13,09:43:11,1978-12-13 09:43:11
1995-07-23,08:04:10,1995-07-23 08:04:10
1995-06-23,22:13:29,1995-06-23 22:13:29
1973-01-06,13:25:42,1973-01-06 13:25:42
2005-11-27,12:20:35,2005-11-27 12:20:35
2021-10-09,15:53:34,2021-10-09 15:53:34
2009-05-11,21:40:11,2009-05-11 21:40:11
2004-02-27,09:20:47,2004-02-27 09:20:47
1970-10-06,16:59:12,1970-10-06 16:59:12
1977-06-06,17:43:41,1977-06-06 17:43:41
1985-11-10,15:22:57,1985-11-10 15:22:57
2021-12-29,21:10:18,2021-12-29 21:10:18
1988-02-09,10:42:04,1988-02-09 10:42:04
2016-05-10,17:22:10,2016-05-10 17:22:10
2017-10-29,05:43:44,2017-10-29 05:43:44
1995-02-03,17:35:56,1995-02-03 17:35:56
1998-10-06,05:21:37,1998-10-06 05:21:37
2007-04-29,23:28:27,2007-04-29 23:28:27
1986-02-09,23:20:14,1986-02-09 23:20:14
1992-07-17,07:41:07,1992-07-17 07:41:07
1998-01-09,22:59:37,1998-01-09 22:59:37
2007-10-20,17:48:53,2007-10-20 17:48:53
2019-03-01,03:11:12,2019-03-01 03:11:12
1999-03-23,13:19:39,1999-03-23 13:19:39
2017-11-04,06:05:29,2017-11-04 06:05:29
1985-01-15,02:34:55,1985-01-15 02:34:55
2018-10-05,11:15:23,2018-10-05 11:15:23
2010-07-18,21:10:07,2010-07-18 21:10:07
1983-03-29,12:00:17,1983-03-29 12:00:17
2016-03-16,12:58:03,2016-03-16 12:58:03
2014-04-30,09:39:41,2014-04-30 09:39:41
1970-12-26,05:10:29,1970-12-26 05:10:29
1998-12-15,07:44:26,1998-12-15 07:44:26
1981-07-23,10:14:56,1981-07-23 10:14:56
1977-08-13,21:26:59,1977-08-13 21:26:59
2003-02-04,14:51:10,2003-02-04 14:51:10
2006-09-21,09:41:23,2006-09-21 09:41:23
2012-12-21,23:41:07,2012-12-21 23:41:07
2003-10-23,22:22:58,2003-10-23 22:22:58
1970-12-18,03:53:46,1970-12-18 03:53:46
2003-10-15,12:09:54,2003-10-15 12:09:54
2010-06-08,03:31:15,2010-06-08 03:31:15
2006-04-09,07:32:59,2006-04-09 07:32:59
1984-03-21,09:15:20,1984-03-21 09:15:20
1995-10-31,09:37:57,1995-10-31 09:37:57
1993-06-08,04:15:52,1993-06-08 04:15:52
1995-10-20,12:21:45,1995-10-20 12:21:45
2009-06-06,16:15:53,2009-06-06 16:15:53
2005-11-01,05:07:11,2005-11-01 05:07:11
1971-03-03,06:29:44,1971-03-03 06:29:44
1992-11-06,12:25:31,1992-11-06 12:25:31
1992-12-01,02:31:13,1992-12-01 02:31:13
2023-09-23,13:05:35,2023-09-23 13:05:35
2012-03-07,17:55:15,2012-03-07 17:55:15
1998-09-22,12:46:22,1998-09-22 12:46:22
2002-01-14,19:23:02,2002-01-14 19:23:02
2006-12-27,10:05:47,2006-12-27 10:05:47
2003-09-08,18:28:12,2003-09-08 18:28:12
2013-04-13,06:17:18,2013-04-13 06:17:18
1976-12-03,06:45:47,1976-12-03 06:45:47
1995-09-14,07:44:11,1995-09-14 07:44:11
2015-04-09,00:08:51,2015-04-09 00:08:51
2003-04-18,00:16:39,2003-04-18 00:16:39
2009-09-04,12:03:16,2009-09-04 12:03:16
1996-02-08,15:09:32,1996-02-08 15:09:32
1979-01-20,00:46:23,1979-01-20 00:46:23
2019-08-16,04:19:19,2019-08-16 04:19:19
2023-03-30,09:26:56,2023-03-30 09:26:56
1995-03-16,08:18:32,1995-03-16 08:18:32
2001-12-07,19:59:21,2001-12-07 19:59:21
2015-05-04,20:49:28,2015-05-04 20:49:28
1993-08-01,13:36:04,1993-08-01 13:36:04
1995-07-03,21:49:13,1995-07-03 21:49:13
2007-03-26,13:41:32,2007-03-26 13:41:32
1996-10-07,19:57:09,1996-10-07 19:57:09
2005-03-23,19:10:42,2005-03-23 19:10:42
2009-06-26,23:19:04,2009-06-26 23:19:04
1993-01-12,00:36:08,1993-01-12 00:36:08
1970-03-04,16:49:23,1970-03-04 16:49:23
2011-02-02,09:20:10,2011-02-02 09:20:10
1978-03-23,08:50:43,1978-03-23 08:50:43
1995-10-22,16:27:10,1995-10-22 16:27:10
1996-07-03,18:33:45,1996-07-03 18:33:45
1979-12-31,16:17:21,1979-12-31 16:17:21
1970-10-14,16:29:59,1970-10-14 16:29:59
1976-04-10,20:39:40,1976-04-10 20:39:40
2001-01-13,18:52:05,2001-01-13 18:52:05
1976-05-31,18:35:29,1976-05-31 18:35:29
1992-07-06,00:29:25,1992-07-06 00:29:25
2007-01-05,19:26:46,2007-01-05 19:26:46
2012-08-10,12:00:43,2012-08-10 12:00:43
1975-04-09,21:20:01,1975-04-09 21:20:01
1987-08-18,16:52:41,1987-08-18 16:52:41
1994-03-30,02:53:12,1994-03-30 02:53:12
1983-10-30,11:54:41,1983-10-30 11:54:41
2019-06-28,20:14:44,2019-06-28 20:14:44
1987-04-01,07:19:10,1987-04-01 07:19:10
1972-11-15,16:01:29,1972-11-15 16:01:29
2007-01-14,01:20:18,2007-01-14 01:20:18
1994-04-27,12:46:31,1994-04-27 12:46:31
1993-04-13,06:34:16,1993-04-13 06:34:16
1978-12-24,06:06:26,1978-12-24 06:06:26
1993-04-28,12:42:32,1993-04-28 12:42:32
1996-09-11,16:52:11,1996-09-11 16:52:11
1984-01-07,02:44:19,1984-01-07 02:44:19
2020-10-08,06:07:06,2020-10-08 06:07:06
1983-05-10,23:29:22,1983-05-10 23:29:22
2001-08-07,01:57:34,2001-08-07 01:57:34
2014-10-13,04:12:03,2014-10-13 04:12:03
1987-10-14,06:13:38,1987-10-14 06:13:38
1994-02-10,04:04:57,1994-02-10 04:04:57
2001-10-31,18:22:06,2001-10-31 18:22:06
2014-02-01,02:26:02,2014-02-01 02:26:02
1988-09-07,08:10:55,1988-09-07 08:10:55
1995-07-14,03:33:01,1995-07-14 03:33:01
2000-08-09,21:49:33,2000-08-09 21:49:33
1987-07-14,11:55:27,1987-07-14 11:55:27
2019-05-20,01:47:17,2019-05-20 01:47:17
1978-08-06,16:01:29,1978-08-06 16:01:29
1973-03-15,17:26:09,1973-03-15 17:26:09
2019-04-05,06:17:00,2019-04-05 06:17:00
1985-07-05,09:46:14,1985-07-05 09:46:14
1972-09-10,05:54:21,1972-09-10 05:54:21
2020-03-15,18:53:27,2020-03-15 18:53:27
1982-01-02,01:14:44,1982-01-02 01:14:44
1981-12-19,00:25:50,1981-12-19 00:25:50
1998-05-25,20:51:22,1998-05-25 20:51:22
2018-12-09,04:06:50,2018-12-09 04:06:50
2013-12-14,08:04:57,2013-12-14 08:04:57
1974-06-06,13:10:01,1974-06-06 13:10:01
2001-12-17,07:40:55,2001-12-17 07:40:55
2018-02-22,20:36:06,2018-02-22 20:36:06
2007-06-04,18:32:46,2007-06-04 18:32:46
2008-07-07,18:29:03,2008-07-07 18:29:03
1996-01-13,02:01:39,1996-01-13 02:01:39
1985-06-27,02:16:27,1985-06-27 02:16:27
1978-04-09,00:32:05,1978-04-09 00:32:05
1979-11-25,06:47:25,1979-11-25 06:47:25
1988-04-16,09:07:44,1988-04-16 09:07:44
1983-11-12,10:23:59,1983-11-12 10:23:59
1985-03-26,09:40:14,1985-03-26 09:40:14
1974-09-01,11:52:24,1974-09-01 11:52:24
1977-01-23,19:36:39,1977-01-23 19:36:39
2023-11-29,07:19:43,2023-11-29 07:19:43
2020-07-04,17:14:10,2020-07-04 17:14:10
1999-09-04,11:11:51,1999-09-04 11:11:51
1992-07-09,08:17:38,1992-07-09 08:17:38
1975-07-27,19:36:36,1975-07-27 19:36:36
2016-09-19,10:49:04,2016-09-19 10:49:04
1978-02-04,05:22:19,1978-02-04 05:22:19
2023-05-28,15:08:19,2023-05-28 15:08:19
1975-09-24,09:43:09,1975-09-24 09:43:09
1983-09-21,03:56:27,1983-09-21 03:56:27
1983-11-14,23:53:49,1983-11-14 23:53:49
2006-06-19,10:07:16,2006-06-19 10:07:16
2002-09-07,16:40:10,2002-09-07 16:40:10
2016-09-06,17:01:36,2016-09-06 17:01:36
2009-03-05,08:15:55,2009-03-05 08:15:55
2022-02-22,08:40:30,2022-02-22 08:40:30
1975-02-23,03:22:28,1975-02-23 03:22:28
1997-11-14,17:28:24,1997-11-14 17:28:24
2021-09-22,17:53:41,2021-09-22 17:53:41
2008-03-01,01:04:43,2008-03-01 01:04:43
1974-06-19,02:54:52,1974-06-19 02:54:52
2007-02-10,18:32:47,2007-02-10 18:32:47
1993-12-04,21:37:26,1993-12-04 21:37:26
2004-07-23,21:03:24,2004-07-23 21:03:24
2010-11-09,17:51:46,2010-11-09 17:51:46
2014-05-12,02:01:51,2014-05-12 02:01:51
2011-08-30,20:53:14,2011-08-30 20:53:14
1970-02-21,05:55:05,1970-02-21 05:55:05
1994-05-26,20:39:09,1994-05-26 20:39:09
1988-11-10,04:54:21,1988-11-10 04:54:21
2011-07-13,09:04:23,2011-07-13 09:04:23
1997-12-12,23:09:01,1997-12-12 23:09:01
1971-11-16,17:51:26,1971-11-16 17:51:26
2016-10-24,09:52:04,2016-10-24 09:52:04
2020-08-31,09:29:18,2020-08-31 09:29:18
2003-06-08,22:31:44,2003-06-08 22:31:44
1973-03-15,07:16:01,1973-03-15 07:16:01
2004-12-24,15:00:31,2004-12-24 15:00:31
2019-11-09,01:39:26,2019-11-09 01:39:26
1993-12-17,00:38:52,1993-12-17 00:38:52
1971-01-01,19:47:05,1971-01-01 19:47:05
2012-10-16,12:05:06,2012-10-16 12:05:06
2002-11-22,01:01:51,2002-11-22 01:01:51
2021-11-04,15:26:40,2021-11-04 15:26:40
1997-09-12,09:39:43,1997-09-12 09:39:43
1978-06-21,05:31:40,1978-06-21 05:31:40
2004-09-17,00:30:05,2004-09-17 00:30:05
2014-02-26,03:12:42,2014-02-26 03:12:42
2005-10-23,19:43:29,2005-10-23 19:43:29
1998-04-23,17:53:49,1998-04-23 17:53:49
2003-11-22,18:06:24,2003-11-22 18:06:24
2005-11-07,16:01:25,2005-11-07 16:01:25
2009-04-18,07:56:17,2009-04-18 07:56:17
1986-04-25,22:46:52,1986-04-25 22:46:52
1976-06-08,01:04:54,1976-06-08 01:04:54
1980-02-25,14:46:27,1980-02-25 14:46:27
2010-10-05,20:14:28,2010-10-05 20:14:28
1993-08-12,14:07:48,1993-08-12 14:07:48
2015-03-16,21:36:35,2015-03-16 21:36:35
1977-04-04,18:41:27,1977-04-04 18:41:27
1983-02-11,12:14:48,1983-02-11 12:14:48
2015-08-12,10:56:57,2015-08-12 10:56:57
1984-05-27,01:57:52,1984-05-27 01:57:52
1975-05-07,12:00:35,1975-05-07 12:00:35
2024-03-28,03:19:38,2024-03-28 03:19:38
2021-06-15,18:52:40,2021-06-15 18:52:40
1994-05-21,18:36:57,1994-05-21 18:36:57
2010-10-01,10:43:11,2010-10-01 10:43:11
1971-02-01,01:08:09,1971-02-01 01:08:09
2018-04-07,16:14:49,2018-04-07 16:14:49
2007-04-26,14:17:47,2007-04-26 14:17:47
1972-07-06,07:02:24,1972-07-06 07:02:24
2013-02-09,14:12:23,2013-02-09 14:12:23
2021-01-30,12:07:58,2021-01-30 12:07:58
2022-01-30,04:08:48,2022-01-30 04:08:48
1975-08-26,17:49:03,1975-08-26 17:49:03
2013-09-29,18:45:24,2013-09-29 18:45:24
2008-01-30,19:42:25,2008-01-30 19:42:25
1973-05-03,13:45:24,1973-05-03 13:45:24
2008-06-13,04:45:07,2008-06-13 04:45:07
1973-01-15,06:26:52,1973-01-15 06:26:52
1997-12-26,02:05:42,1997-12-26 02:05:42
1973-08-02,07:48:27,1973-08-02 07:48:27
2017-10-01,21:15:52,2017-10-01 21:15:52
1997-07-23,11:03:11,1997-07-23 11:03:11
1982-09-03,08:06:22,1982-09-03 08:06:22
2008-03-27,12:16:51,2008-03-27 12:16:51
2000-08-21,15:10:32,2000-08-21 15:10:32
1978-11-01,15:49:32,1978-11-01 15:49:32
2002-07-06,14:00:48,2002-07-06 14:00:48
2017-02-05,01:45:14,2017-02-05 01:45:14
1975-03-06,06:04:57,1975-03-06 06:04:57
2001-03-05,17:58:11,2001-03-05 17:58:11
2015-05-30,08:20:05,2015-05-30 08:20:05
1970-11-13,01:38:42,1970-11-13 01:38:42
1987-06-18,23:19:21,1987-06-18 23:19:21
1995-03-02,07:47:51,1995-03-02 07:47:51
2017-02-16,07:26:10,2017-02-16 07:26:10
1984-04-13,08:18:12,1984-04-13 08:18:12
2022-01-30,19:59:10,2022-01-30 19:59:10
2005-11-29,16:20:37,2005-11-29 16:20:37
2008-01-09,15:30:07,2008-01-09 15:30:07
1992-08-22,15:16:38,1992-08-22 15:16:38
1980-09-10,19:10:22,1980-09-10 19:10:22
1978-10-11,23:54:29,1978-10-11 23:54:29
1986-08-03,13:10:24,1986-08-03 13:10:24
2024-05-04,08:30:34,2024-05-04 08:30:34
1983-10-19,08:07:23,1983-10-19 08:07:23
2018-06-13,03:36:41,2018-06-13 03:36:41
2007-01-31,11:53:43,2007-01-31 11:53:43
2000-02-28,15:09:37,2000-02-28 15:09:37
1991-08-24,20:06:49,1991-08-24 20:06:49
1989-10-26,14:38:11,1989-10-26 14:38:11
1994-08-22,16:41:57,1994-08-22 16:41:57
2020-07-30,02:18:36,2020-07-30 02:18:36
1998-06-27,12:28:43,1998-06-27 12:28:43
2019-10-24,04:41:54,2019-10-24 04:41:54
2008-03-30,00:22:30,2008-03-30 00:22:30
1978-11-03,21:54:07,1978-11-03 21:54:07
1973-08-18,17:05:57,1973-08-18 17:05:57
1985-04-05,18:16:11,1985-04-05 18:16:11
2020-08-13,15:45:45,2020-08-13 15:45:45
1970-07-09,18:40:44,1970-07-09 18:40:44
1987-10-14,18:42:57,1987-10-14 18:42:57
2012-02-26,15:25:45,2012-02-26 15:25:45
1990-06-11,23:41:54,1990-06-11 23:41:54
1982-02-04,08:50:11,1982-02-04 08:50:11
1988-04-21,15:43:54,1988-04-21 15:43:54
2011-01-18,01:11:24,2011-01-18 01:11:24
1971-06-27,20:36:35,1971-06-27 20:36:35
1994-12-24,21:32:18,1994-12-24 21:32:18
1980-05-23,04:23:41,1980-05-23 04:23:41
1979-12-30,05:48:40,1979-12-30 05:48:40
2022-12-12,14:16:30,2022-12-12 14:16:30
2014-05-16,13:27:10,2014-05-16 13:27:10
2022-05-17,17:52:14,2022-05-17 17:52:14
1985-07-01,02:31:11,1985-07-01 02:31:11
1974-09-27,08:51:09,1974-09-27 08:51:09
2023-01-18,11:47:42,2023-01-18 11:47:42
2008-05-27,14:51:15,2008-05-27 14:51:15
2011-04-09,16:21:10,2011-04-09 16:21:10
1977-07-07,20:51:16,1977-07-07 20:51:16
2019-04-22,07:45:30,2019-04-22 07:45:30
2006-07-22,11:19:19,2006-07-22 11:19:19
1998-05-20,01:02:37,1998-05-20 01:02:37
2023-02-14,02:35:07,2023-02-14 02:35:07
2011-08-16,09:37:19,2011-08-16 09:37:19
1971-05-04,04:30:57,1971-05-04 04:30:57
1995-02-07,20:20:02,1995-02-07 20:20:02
2017-06-07,06:43:10,2017-06-07 06:43:10
2024-08-19,19:07:54,2024-08-19 19:07:54
1995-05-11,00:00:24,1995-05-11 00:00:24
1993-10-08,14:42:01,1993-10-08 14:42:01
1999-12-02,13:02:14,1999-12-02 13:02:14
2016-03-19,11:37:17,2016-03-19 11:37:17
2008-10-05,12:12:56,2008-10-05 12:12:56
2010-09-09,06:21:08,2010-09-09 06:21:08
1998-11-08,12:26:38,1998-11-08 12:26:38
2000-08-31,10:22:34,2000-08-31 10:22:34
2006-03-11,07:05:57,2006-03-11 07:05:57
1978-05-05,13:19:47,1978-05-05 13:19:47
1995-11-04,12:03:37,1995-11-04 12:03:37
2013-03-01,07:02:37,2013-03-01 07:02:37
2000-06-30,14:06:05,2000-06-30 14:06:05
1998-03-12,05:39:03,1998-03-12 05:39:03
1978-08-09,04:15:26,1978-08-09 04:15:26
2020-05-01,19:22:09,2020-05-01 19:22:09
1983-05-27,12:00:03,1983-05-27 12:00:03
2008-09-01,23:18:20,2008-09-01 23:18:20
1994-09-16,11:00:46,1994-09-16 11:00:46
1998-07-04,17:10:13,1998-07-04 17:10:13
2007-09-12,12:36:05,2007-09-12 12:36:05
2008-02-07,05:11:35,2008-02-07 05:11:35
1978-05-18,19:32:07,1978-05-18 19:32:07
1998-02-16,16:50:27,1998-02-16 16:50:27
