latitude,longitude,coordinates
-11.586293,105.595094,"-11.586293, 105.595094"
-32.9395505,-138.146191,"-32.9395505, -138.146191"
87.4214945,11.417023,"87.4214945, 11.417023"
-37.3619155,-32.796799,"-37.3619155, -32.796799"
-39.763619,-170.494615,"-39.763619, -170.494615"
-43.2478485,81.769687,"-43.2478485, 81.769687"
1.1322165,45.337883,"1.1322165, 45.337883"
-85.466707,99.579294,"-85.466707, 99.579294"
-75.836272,81.457229,"-75.836272, 81.457229"
-71.9570325,28.310514,"-71.9570325, 28.310514"
-31.6429855,78.195918,"-31.6429855, 78.195918"
-69.8698145,176.033269,"-69.8698145, 176.033269"
-3.495848,-137.846977,"-3.495848, -137.846977"
-28.4735095,-170.123089,"-28.4735095, -170.123089"
56.3069725,8.704070,"56.3069725, 8.704070"
-9.6023825,-104.773227,"-9.6023825, -104.773227"
-17.5033805,-109.043134,"-17.5033805, -109.043134"
-65.8158135,155.721831,"-65.8158135, 155.721831"
89.3949805,126.089704,"89.3949805, 126.089704"
4.963857,75.031443,"4.963857, 75.031443"
-10.178886,-27.418700,"-10.178886, -27.418700"
-10.484629,-13.866046,"-10.484629, -13.866046"
-9.309540,161.151104,"-9.309540, 161.151104"
24.104857,44.630837,"24.104857, 44.630837"
-17.3561695,-56.540894,"-17.3561695, -56.540894"
45.7796255,-77.571130,"45.7796255, -77.571130"
-16.862234,170.361310,"-16.862234, 170.361310"
20.859932,74.682603,"20.859932, 74.682603"
-50.7247145,-5.525926,"-50.7247145, -5.525926"
50.7950225,116.399030,"50.7950225, 116.399030"
20.3694385,-68.909461,"20.3694385, -68.909461"
-17.230483,146.457165,"-17.230483, 146.457165"
35.576830,-100.172571,"35.576830, -100.172571"
-87.8927985,92.488973,"-87.8927985, 92.488973"
-46.304991,24.809058,"-46.304991, 24.809058"
21.849043,146.239371,"21.849043, 146.239371"
88.185525,-37.289235,"88.185525, -37.289235"
1.352068,-27.778747,"1.352068, -27.778747"
4.494095,-21.550520,"4.494095, -21.550520"
-1.4525585,-52.185379,"-1.4525585, -52.185379"
65.8709565,-22.461342,"65.8709565, -22.461342"
51.251462,102.817228,"51.251462, 102.817228"
66.711996,-105.922296,"66.711996, -105.922296"
-80.971483,61.611445,"-80.971483, 61.611445"
-76.894861,-65.926305,"-76.894861, -65.926305"
-62.3209825,110.572031,"-62.3209825, 110.572031"
-36.0195875,-6.405886,"-36.0195875, -6.405886"
-22.339285,135.922759,"-22.339285, 135.922759"
-15.696041,151.999970,"-15.696041, 151.999970"
-54.002995,106.937364,"-54.002995, 106.937364"
-22.5663125,-174.704846,"-22.5663125, -174.704846"
29.321563,-156.220279,"29.321563, -156.220279"
-69.553664,-96.513181,"-69.553664, -96.513181"
44.3189405,-41.985544,"44.3189405, -41.985544"
-27.9292885,-35.323169,"-27.9292885, -35.323169"
50.780100,131.344233,"50.780100, 131.344233"
-74.034032,-130.076557,"-74.034032, -130.076557"
56.584120,-167.499174,"56.584120, -167.499174"
45.417578,83.991528,"45.417578, 83.991528"
53.335833,162.442440,"53.335833, 162.442440"
-55.2280135,136.425219,"-55.2280135, 136.425219"
70.937611,-170.010364,"70.937611, -170.010364"
-82.813618,-165.890001,"-82.813618, -165.890001"
-88.3276205,-153.197237,"-88.3276205, -153.197237"
-17.8589125,156.145738,"-17.8589125, 156.145738"
-81.950640,106.189888,"-81.950640, 106.189888"
-1.695123,-1.046616,"-1.695123, -1.046616"
-6.5158565,75.529082,"-6.5158565, 75.529082"
24.7239495,56.879622,"24.7239495, 56.879622"
29.610636,92.394835,"29.610636, 92.394835"
68.2886675,159.659319,"68.2886675, 159.659319"
-11.7280115,107.648938,"-11.7280115, 107.648938"
-71.5828375,84.023043,"-71.5828375, 84.023043"
83.4191195,177.950181,"83.4191195, 177.950181"
-51.5270015,-33.510642,"-51.5270015, -33.510642"
0.5128815,-173.083739,"0.5128815, -173.083739"
-77.720532,109.594491,"-77.720532, 109.594491"
34.8204175,-14.345141,"34.8204175, -14.345141"
-34.8204405,-2.116641,"-34.8204405, -2.116641"
-42.278276,-160.649286,"-42.278276, -160.649286"
-45.5034435,145.612257,"-45.5034435, 145.612257"
63.8471755,74.655033,"63.8471755, 74.655033"
-28.493600,86.143617,"-28.493600, 86.143617"
-49.7768855,-38.466109,"-49.7768855, -38.466109"
-52.5452805,164.336804,"-52.5452805, 164.336804"
-68.1564695,70.467199,"-68.1564695, 70.467199"
74.7113195,-159.524336,"74.7113195, -159.524336"
-41.623059,13.742536,"-41.623059, 13.742536"
-62.7631395,-110.841938,"-62.7631395, -110.841938"
6.0120905,-110.495342,"6.0120905, -110.495342"
-28.502074,-105.053668,"-28.502074, -105.053668"
-59.882981,-104.949252,"-59.882981, -104.949252"
-60.3228135,-143.991928,"-60.3228135, -143.991928"
52.9315795,-61.055265,"52.9315795, -61.055265"
-61.2786255,-122.883058,"-61.2786255, -122.883058"
-28.6856455,-153.940693,"-28.6856455, -153.940693"
-66.117241,1.520924,"-66.117241, 1.520924"
68.083991,-100.886047,"68.083991, -100.886047"
6.563242,96.282982,"6.563242, 96.282982"
-37.995338,125.280750,"-37.995338, 125.280750"
-46.9883485,157.066070,"-46.9883485, 157.066070"
60.387447,-124.105130,"60.387447, -124.105130"
7.098787,139.526599,"7.098787, 139.526599"
68.8745575,-125.574180,"68.8745575, -125.574180"
70.130847,9.295437,"70.130847, 9.295437"
-89.1234735,96.571991,"-89.1234735, 96.571991"
0.4841485,154.989590,"0.4841485, 154.989590"
39.5547875,103.969220,"39.5547875, 103.969220"
-40.805113,47.717001,"-40.805113, 47.717001"
-41.5539135,-125.355425,"-41.5539135, -125.355425"
-78.571365,62.264126,"-78.571365, 62.264126"
73.5151785,104.655765,"73.5151785, 104.655765"
19.0709775,15.647661,"19.0709775, 15.647661"
74.3320125,-18.112112,"74.3320125, -18.112112"
64.7126975,-135.594394,"64.7126975, -135.594394"
-62.134903,58.620927,"-62.134903, 58.620927"
-14.9516655,168.198547,"-14.9516655, 168.198547"
58.976892,168.086622,"58.976892, 168.086622"
54.0802085,-19.581278,"54.0802085, -19.581278"
55.396439,-34.594168,"55.396439, -34.594168"
1.4381315,45.038732,"1.4381315, 45.038732"
25.772812,37.860453,"25.772812, 37.860453"
-75.4321105,150.285591,"-75.4321105, 150.285591"
84.3938645,-175.140630,"84.3938645, -175.140630"
-65.989779,-4.449749,"-65.989779, -4.449749"
58.799108,-148.081251,"58.799108, -148.081251"
88.321028,127.715766,"88.321028, 127.715766"
-76.5996495,-175.960173,"-76.5996495, -175.960173"
-34.870791,168.144378,"-34.870791, 168.144378"
33.160054,-174.966892,"33.160054, -174.966892"
-67.9792645,118.397818,"-67.9792645, 118.397818"
58.1433035,-53.963434,"58.1433035, -53.963434"
70.5368985,168.832990,"70.5368985, 168.832990"
-54.751573,-95.991356,"-54.751573, -95.991356"
28.2915045,73.892663,"28.2915045, 73.892663"
-26.313276,157.035573,"-26.313276, 157.035573"
-32.9993875,27.961401,"-32.9993875, 27.961401"
-82.018214,-173.691154,"-82.018214, -173.691154"
-74.448735,-155.202028,"-74.448735, -155.202028"
66.6911535,-32.748903,"66.6911535, -32.748903"
35.3469945,16.926643,"35.3469945, 16.926643"
-15.975460,-160.679612,"-15.975460, -160.679612"
32.9537015,-91.946109,"32.9537015, -91.946109"
-11.2858165,13.209839,"-11.2858165, 13.209839"
-45.927537,7.139249,"-45.927537, 7.139249"
-79.2346205,2.033748,"-79.2346205, 2.033748"
-53.2072285,-127.988969,"-53.2072285, -127.988969"
15.1890565,75.175652,"15.1890565, 75.175652"
63.478336,-57.794796,"63.478336, -57.794796"
24.616627,70.781704,"24.616627, 70.781704"
-34.140429,68.950023,"-34.140429, 68.950023"
-24.647000,2.714906,"-24.647000, 2.714906"
-1.5905285,-22.945997,"-1.5905285, -22.945997"
44.587368,35.160371,"44.587368, 35.160371"
0.152059,143.510623,"0.152059, 143.510623"
-55.9949545,-74.224954,"-55.9949545, -74.224954"
-60.271648,2.654386,"-60.271648, 2.654386"
-52.253370,147.624453,"-52.253370, 147.624453"
84.4670735,-174.276196,"84.4670735, -174.276196"
-15.801123,131.289714,"-15.801123, 131.289714"
-78.555442,-176.725459,"-78.555442, -176.725459"
85.688220,53.418080,"85.688220, 53.418080"
11.322997,-65.675607,"11.322997, -65.675607"
-9.662811,-82.211845,"-9.662811, -82.211845"
19.8879955,-99.880111,"19.8879955, -99.880111"
19.664928,66.334951,"19.664928, 66.334951"
10.3327905,-80.598664,"10.3327905, -80.598664"
-65.983993,33.813819,"-65.983993, 33.813819"
-62.7418685,179.261131,"-62.7418685, 179.261131"
-55.744014,-95.203528,"-55.744014, -95.203528"
62.782403,-29.087449,"62.782403, -29.087449"
-47.304134,-170.470967,"-47.304134, -170.470967"
-50.6583725,165.567789,"-50.6583725, 165.567789"
-37.4166265,-164.529268,"-37.4166265, -164.529268"
37.160502,-161.117303,"37.160502, -161.117303"
-69.6215485,64.438599,"-69.6215485, 64.438599"
66.5115165,19.158717,"66.5115165, 19.158717"
14.516658,56.102597,"14.516658, 56.102597"
-15.272797,-92.487029,"-15.272797, -92.487029"
63.316185,-63.119363,"63.316185, -63.119363"
-45.9058065,-111.388260,"-45.9058065, -111.388260"
85.8031465,32.690274,"85.8031465, 32.690274"
2.045373,31.282961,"2.045373, 31.282961"
-25.977688,144.267319,"-25.977688, 144.267319"
-13.164535,-176.829971,"-13.164535, -176.829971"
9.9099035,-164.707615,"9.9099035, -164.707615"
-57.7444995,-35.179465,"-57.7444995, -35.179465"
7.405988,-99.430991,"7.405988, -99.430991"
-73.647921,-122.553950,"-73.647921, -122.553950"
55.4999555,-42.882181,"55.4999555, -42.882181"
86.9652735,-50.854659,"86.9652735, -50.854659"
52.508186,-3.624284,"52.508186, -3.624284"
-71.946108,-118.684573,"-71.946108, -118.684573"
25.975205,-156.366603,"25.975205, -156.366603"
-76.399374,-24.693004,"-76.399374, -24.693004"
37.5045315,-40.078160,"37.5045315, -40.078160"
27.980259,-159.235703,"27.980259, -159.235703"
47.776385,155.628301,"47.776385, 155.628301"
-46.341938,154.642378,"-46.341938, 154.642378"
50.369108,30.857091,"50.369108, 30.857091"
63.1047595,-96.315786,"63.1047595, -96.315786"
21.6588365,-108.254550,"21.6588365, -108.254550"
-63.2884075,-155.718434,"-63.2884075, -155.718434"
-11.6932275,68.843170,"-11.6932275, 68.843170"
3.827378,-63.639992,"3.827378, -63.639992"
82.9173505,-132.063761,"82.9173505, -132.063761"
22.2284535,-72.500256,"22.2284535, -72.500256"
38.3245165,-160.704266,"38.3245165, -160.704266"
-10.054663,95.956181,"-10.054663, 95.956181"
-34.787805,32.716890,"-34.787805, 32.716890"
-11.299928,23.465713,"-11.299928, 23.465713"
9.479061,-49.993234,"9.479061, -49.993234"
64.604595,-132.169438,"64.604595, -132.169438"
37.696463,-6.726157,"37.696463, -6.726157"
-76.105679,122.675331,"-76.105679, 122.675331"
-45.2647215,97.926086,"-45.2647215, 97.926086"
-84.8379225,-82.160911,"-84.8379225, -82.160911"
-34.465483,48.780040,"-34.465483, 48.780040"
-69.631664,65.722518,"-69.631664, 65.722518"
-7.789446,131.337267,"-7.789446, 131.337267"
56.055698,46.367028,"56.055698, 46.367028"
-87.253518,-96.900799,"-87.253518, -96.900799"
18.0232165,156.858184,"18.0232165, 156.858184"
-16.0064555,114.775043,"-16.0064555, 114.775043"
18.307447,68.856712,"18.307447, 68.856712"
-33.631169,-44.532513,"-33.631169, -44.532513"
-31.2237765,-79.219202,"-31.2237765, -79.219202"
16.8045865,-143.892109,"16.8045865, -143.892109"
85.472852,92.091546,"85.472852, 92.091546"
47.1861215,-29.832562,"47.1861215, -29.832562"
69.210249,61.152144,"69.210249, 61.152144"
-25.073046,-5.703128,"-25.073046, -5.703128"
-79.4062055,-110.474551,"-79.4062055, -110.474551"
-41.8091995,2.617754,"-41.8091995, 2.617754"
-64.280743,84.403565,"-64.280743, 84.403565"
85.9745805,60.011707,"85.9745805, 60.011707"
-14.3141205,-159.566890,"-14.3141205, -159.566890"
53.2350045,-136.578871,"53.2350045, -136.578871"
-12.0562885,-164.721593,"-12.0562885, -164.721593"
-28.981032,-130.039580,"-28.981032, -130.039580"
74.7168935,-117.109265,"74.7168935, -117.109265"
-61.8060825,56.160620,"-61.8060825, 56.160620"
-1.9374675,-110.204259,"-1.9374675, -110.204259"
-42.004581,2.713193,"-42.004581, 2.713193"
12.1277125,1.832430,"12.1277125, 1.832430"
68.897061,-99.625869,"68.897061, -99.625869"
-20.421430,-24.034439,"-20.421430, -24.034439"
31.0103985,11.719614,"31.0103985, 11.719614"
-42.589870,-39.140365,"-42.589870, -39.140365"
9.514321,-78.702507,"9.514321, -78.702507"
29.4185015,-78.544708,"29.4185015, -78.544708"
-7.158240,-44.501220,"-7.158240, -44.501220"
58.008840,127.066822,"58.008840, 127.066822"
-45.0918155,-88.838261,"-45.0918155, -88.838261"
28.9073415,29.382305,"28.9073415, 29.382305"
-80.5949085,-143.104472,"-80.5949085, -143.104472"
-32.3794195,-88.929462,"-32.3794195, -88.929462"
-54.7662935,59.376530,"-54.7662935, 59.376530"
80.927139,62.337500,"80.927139, 62.337500"
-78.5881775,131.680256,"-78.5881775, 131.680256"
68.303431,-133.282753,"68.303431, -133.282753"
-10.1943725,-179.675005,"-10.1943725, -179.675005"
41.399572,90.714508,"41.399572, 90.714508"
-79.560303,-47.149057,"-79.560303, -47.149057"
47.0658415,-36.677079,"47.0658415, -36.677079"
-2.227746,21.088034,"-2.227746, 21.088034"
-25.3426565,-77.994569,"-25.3426565, -77.994569"
28.0440655,103.796062,"28.0440655, 103.796062"
9.6281125,14.201951,"9.6281125, 14.201951"
-72.7524065,-42.333830,"-72.7524065, -42.333830"
-72.3176165,8.754876,"-72.3176165, 8.754876"
16.532339,164.564934,"16.532339, 164.564934"
38.981580,-64.933965,"38.981580, -64.933965"
8.672025,57.991054,"8.672025, 57.991054"
-22.9004725,93.873494,"-22.9004725, 93.873494"
-13.702286,-141.168075,"-13.702286, -141.168075"
-30.275320,124.247127,"-30.275320, 124.247127"
76.1014885,170.573266,"76.1014885, 170.573266"
11.757716,135.444826,"11.757716, 135.444826"
-39.170421,48.173446,"-39.170421, 48.173446"
-15.8547165,79.075140,"-15.8547165, 79.075140"
-54.4291025,-148.210515,"-54.4291025, -148.210515"
-65.265040,21.659138,"-65.265040, 21.659138"
-54.4171885,-24.001901,"-54.4171885, -24.001901"
42.4337875,-68.946263,"42.4337875, -68.946263"
19.3174515,-107.197780,"19.3174515, -107.197780"
36.799199,-80.390995,"36.799199, -80.390995"
15.2166755,-77.623249,"15.2166755, -77.623249"
51.0059105,-76.057139,"51.0059105, -76.057139"
-69.7110465,84.849539,"-69.7110465, 84.849539"
80.1125645,123.041953,"80.1125645, 123.041953"
-17.0780085,2.026393,"-17.0780085, 2.026393"
-29.2047365,-106.026891,"-29.2047365, -106.026891"
-75.786394,147.436585,"-75.786394, 147.436585"
12.522445,4.502192,"12.522445, 4.502192"
-68.1998565,23.828431,"-68.1998565, 23.828431"
-87.779655,163.855687,"-87.779655, 163.855687"
37.2465895,-41.942341,"37.2465895, -41.942341"
43.2352545,58.670047,"43.2352545, 58.670047"
0.0729215,89.977956,"0.0729215, 89.977956"
4.6219465,129.864509,"4.6219465, 129.864509"
-3.170709,-178.045918,"-3.170709, -178.045918"
27.534171,103.043407,"27.534171, 103.043407"
-8.7703425,67.894423,"-8.7703425, 67.894423"
0.898536,48.824436,"0.898536, 48.824436"
6.509374,-159.904123,"6.509374, -159.904123"
73.6241235,-20.184398,"73.6241235, -20.184398"
14.7236525,141.025706,"14.7236525, 141.025706"
86.608203,-99.263451,"86.608203, -99.263451"
-40.378128,126.872504,"-40.378128, 126.872504"
80.941843,-175.671518,"80.941843, -175.671518"
14.8773225,-23.529476,"14.8773225, -23.529476"
5.3828125,136.961642,"5.3828125, 136.961642"
37.624027,9.712874,"37.624027, 9.712874"
-37.764758,67.759363,"-37.764758, 67.759363"
77.9592195,-32.691840,"77.9592195, -32.691840"
63.467944,-141.582321,"63.467944, -141.582321"
35.211015,20.088445,"35.211015, 20.088445"
-16.089918,72.993223,"-16.089918, 72.993223"
-24.880299,-1.166792,"-24.880299, -1.166792"
64.8082815,-10.343850,"64.8082815, -10.343850"
-9.669845,168.225441,"-9.669845, 168.225441"
39.8369415,99.848618,"39.8369415, 99.848618"
88.772004,-65.742209,"88.772004, -65.742209"
67.8378175,-164.538683,"67.8378175, -164.538683"
82.167029,113.709533,"82.167029, 113.709533"
85.482421,10.317113,"85.482421, 10.317113"
2.567430,107.855760,"2.567430, 107.855760"
-41.7014155,-162.053655,"-41.7014155, -162.053655"
-60.8766905,119.996671,"-60.8766905, 119.996671"
51.458953,126.511915,"51.458953, 126.511915"
73.6222455,-174.880168,"73.6222455, -174.880168"
-40.653587,-0.657305,"-40.653587, -0.657305"
-69.694353,-134.195148,"-69.694353, -134.195148"
65.5786605,97.696291,"65.5786605, 97.696291"
-47.491006,140.643202,"-47.491006, 140.643202"
25.907102,15.207237,"25.907102, 15.207237"
-3.989341,86.764362,"-3.989341, 86.764362"
59.392748,67.066714,"59.392748, 67.066714"
-39.096753,111.049860,"-39.096753, 111.049860"
-43.2056505,-156.092266,"-43.2056505, -156.092266"
52.5339705,-104.953418,"52.5339705, -104.953418"
43.4508495,100.630512,"43.4508495, 100.630512"
-69.290862,100.065908,"-69.290862, 100.065908"
28.780495,-71.623794,"28.780495, -71.623794"
60.656299,64.429540,"60.656299, 64.429540"
-73.028582,129.329748,"-73.028582, 129.329748"
65.646771,82.735265,"65.646771, 82.735265"
-74.6540835,32.015814,"-74.6540835, 32.015814"
-85.0124105,-131.801892,"-85.0124105, -131.801892"
79.8089235,148.267012,"79.8089235, 148.267012"
-33.665732,151.103787,"-33.665732, 151.103787"
-76.5971805,-151.668836,"-76.5971805, -151.668836"
-42.7709235,33.368185,"-42.7709235, 33.368185"
-17.401798,-157.971257,"-17.401798, -157.971257"
-14.560168,44.895021,"-14.560168, 44.895021"
-40.383918,29.469873,"-40.383918, 29.469873"
15.8389735,33.629790,"15.8389735, 33.629790"
-72.677135,-34.218285,"-72.677135, -34.218285"
-25.157199,-162.430460,"-25.157199, -162.430460"
28.4496175,34.683160,"28.4496175, 34.683160"
48.6002965,-172.841805,"48.6002965, -172.841805"
46.2924415,174.916865,"46.2924415, 174.916865"
59.291534,-152.102570,"59.291534, -152.102570"
58.412948,-93.222049,"58.412948, -93.222049"
-26.2746145,38.093487,"-26.2746145, 38.093487"
-41.8648365,-20.574577,"-41.8648365, -20.574577"
81.5697575,145.571137,"81.5697575, 145.571137"
-9.144873,88.340780,"-9.144873, 88.340780"
-71.1520435,4.086794,"-71.1520435, 4.086794"
-67.472937,-112.939946,"-67.472937, -112.939946"
-58.4811465,35.157836,"-58.4811465, 35.157836"
10.627791,61.307698,"10.627791, 61.307698"
32.9869985,5.770956,"32.9869985, 5.770956"
65.2846445,-20.530192,"65.2846445, -20.530192"
-82.303212,-156.846286,"-82.303212, -156.846286"
-62.633997,-5.548592,"-62.633997, -5.548592"
-86.1292195,168.624238,"-86.1292195, 168.624238"
20.8032965,-98.384862,"20.8032965, -98.384862"
21.815402,-165.038874,"21.815402, -165.038874"
-66.0080665,-99.196025,"-66.0080665, -99.196025"
-60.165043,76.578305,"-60.165043, 76.578305"
-80.106166,-152.392991,"-80.106166, -152.392991"
-24.1870035,50.381276,"-24.1870035, 50.381276"
-39.7611435,101.479765,"-39.7611435, 101.479765"
-70.1215195,119.551658,"-70.1215195, 119.551658"
-81.8023635,116.657122,"-81.8023635, 116.657122"
37.809857,33.333266,"37.809857, 33.333266"
-25.621877,-25.732596,"-25.621877, -25.732596"
-83.961130,-98.818122,"-83.961130, -98.818122"
32.3056725,178.025035,"32.3056725, 178.025035"
33.543957,-77.436646,"33.543957, -77.436646"
-46.1662305,-46.052352,"-46.1662305, -46.052352"
-14.170134,-76.133678,"-14.170134, -76.133678"
21.565857,52.748334,"21.565857, 52.748334"
49.1833535,163.763577,"49.1833535, 163.763577"
-70.613635,58.697659,"-70.613635, 58.697659"
-45.1706425,31.742749,"-45.1706425, 31.742749"
54.7958575,75.035857,"54.7958575, 75.035857"
81.2842395,132.579779,"81.2842395, 132.579779"
1.9383835,128.449305,"1.9383835, 128.449305"
-33.8060915,108.062789,"-33.8060915, 108.062789"
0.6788885,-134.763580,"0.6788885, -134.763580"
16.981419,87.024673,"16.981419, 87.024673"
-66.437418,-95.867385,"-66.437418, -95.867385"
78.089197,-85.212754,"78.089197, -85.212754"
-80.340265,-16.913727,"-80.340265, -16.913727"
13.7303095,-48.311618,"13.7303095, -48.311618"
66.6936825,94.424615,"66.6936825, 94.424615"
-23.990187,-71.295256,"-23.990187, -71.295256"
-30.0856645,-127.654601,"-30.0856645, -127.654601"
-13.3852515,-169.638786,"-13.3852515, -169.638786"
38.1685695,6.999836,"38.1685695, 6.999836"
-50.484918,122.704982,"-50.484918, 122.704982"
-41.926955,-38.786818,"-41.926955, -38.786818"
38.2953155,112.422418,"38.2953155, 112.422418"
72.2386175,120.291767,"72.2386175, 120.291767"
-24.956384,-147.569611,"-24.956384, -147.569611"
-39.5153645,119.663702,"-39.5153645, 119.663702"
-45.301119,-118.883155,"-45.301119, -118.883155"
