order_number,order_date,product_price,order_details
12279,2019-01-08 21:07:39,0.77,"12279,2019-01-08 21:07:39,0.77"
10177,2018-08-18 20:30:22,7.91,"10177,2018-08-18 20:30:22,7.91"
12570,2019-02-06 08:40:50,15.1,"12570,2019-02-06 08:40:50,15.1"
10794,2018-10-04 12:31:33,7.16,"10794,2018-10-04 12:31:33,7.16"
1501,2016-01-05 22:55:09,12.35,"1501,2016-01-05 22:55:09,12.35"
8010,2018-01-09 12:18:28,9.31,"8010,2018-01-09 12:18:28,9.31"
12957,2019-03-08 21:10:22,6.31,"12957,2019-03-08 21:10:22,6.31"
14522,2019-05-23 08:55:24,3.03,"14522,2019-05-23 08:55:24,3.03"
7942,2017-11-22 04:12:29,5.92,"7942,2017-11-22 04:12:29,5.92"
14723,2019-06-18 07:47:30,5.72,"14723,2019-06-18 07:47:30,5.72"
12002,2018-12-03 00:24:10,14.78,"12002,2018-12-03 00:24:10,14.78"
13652,2019-03-26 10:21:27,7.49,"13652,2019-03-26 10:21:27,7.49"
16008,2019-08-02 17:18:59,11.94,"16008,2019-08-02 17:18:59,11.94"
9221,2018-04-01 14:17:30,1.97,"9221,2018-04-01 14:17:30,1.97"
5559,2017-04-02 08:49:07,1.07,"5559,2017-04-02 08:49:07,1.07"
9900,2018-06-17 17:35:29,3.37,"9900,2018-06-17 17:35:29,3.37"
7798,2017-10-20 03:21:57,2.96,"7798,2017-10-20 03:21:57,2.96"
11889,2018-11-06 06:11:14,5.66,"11889,2018-11-06 06:11:14,5.66"
6278,2017-06-18 23:07:51,2.25,"6278,2017-06-18 23:07:51,2.25"
9041,2018-02-21 00:04:46,5.08,"9041,2018-02-21 00:04:46,5.08"
14562,2019-06-16 03:17:41,13.74,"14562,2019-06-16 03:17:41,13.74"
4657,2016-11-28 09:13:41,7.41,"4657,2016-11-28 09:13:41,7.41"
12176,2018-12-20 18:18:24,0.91,"12176,2018-12-20 18:18:24,0.91"
14803,2019-06-18 09:29:15,11.14,"14803,2019-06-18 09:29:15,11.14"
1991,2016-03-04 11:08:20,11.54,"1991,2016-03-04 11:08:20,11.54"
13615,2019-04-19 15:46:30,0.53,"13615,2019-04-19 15:46:30,0.53"
13514,2019-03-28 00:30:30,5.69,"13514,2019-03-28 00:30:30,5.69"
13120,2019-03-07 01:04:46,15.36,"13120,2019-03-07 01:04:46,15.36"
6540,2017-06-08 07:29:49,0.62,"6540,2017-06-08 07:29:49,0.62"
13164,2019-04-01 17:55:51,2.98,"13164,2019-04-01 17:55:51,2.98"
5102,2017-03-14 04:08:59,12.27,"5102,2017-03-14 04:08:59,12.27"
8444,2018-03-05 01:47:50,4.26,"8444,2018-03-05 01:47:50,4.26"
4439,2016-11-06 07:58:23,13.55,"4439,2016-11-06 07:58:23,13.55"
12031,2018-12-17 02:51:52,11.83,"12031,2018-12-17 02:51:52,11.83"
10208,2018-07-29 02:20:06,3.27,"10208,2018-07-29 02:20:06,3.27"
7030,2017-10-02 05:04:01,3.08,"7030,2017-10-02 05:04:01,3.08"
14784,2019-06-23 07:18:16,5.66,"14784,2019-06-23 07:18:16,5.66"
3879,2016-08-30 05:18:09,9.29,"3879,2016-08-30 05:18:09,9.29"
5638,2017-03-12 16:54:17,9.46,"5638,2017-03-12 16:54:17,9.46"
11517,2018-10-26 04:36:53,8.32,"11517,2018-10-26 04:36:53,8.32"
14333,2019-05-26 22:26:35,2.28,"14333,2019-05-26 22:26:35,2.28"
4762,2017-02-14 01:10:20,6.77,"4762,2017-02-14 01:10:20,6.77"
5227,2017-02-03 19:45:06,2.8,"5227,2017-02-03 19:45:06,2.8"
11814,2018-12-03 05:27:46,7.37,"11814,2018-12-03 05:27:46,7.37"
12626,2019-02-09 13:05:29,3.05,"12626,2019-02-09 13:05:29,3.05"
13056,2019-03-13 00:49:33,0.61,"13056,2019-03-13 00:49:33,0.61"
14968,2019-06-26 07:39:27,3.07,"14968,2019-06-26 07:39:27,3.07"
12672,2019-02-02 08:33:09,3.78,"12672,2019-02-02 08:33:09,3.78"
12658,2019-02-18 03:14:44,9.92,"12658,2019-02-18 03:14:44,9.92"
2629,2016-04-22 10:20:54,8.17,"2629,2016-04-22 10:20:54,8.17"
5334,2017-04-10 01:52:41,15.39,"5334,2017-04-10 01:52:41,15.39"
16064,2019-08-03 04:51:36,3.9,"16064,2019-08-03 04:51:36,3.9"
8183,2018-01-02 19:17:35,1.45,"8183,2018-01-02 19:17:35,1.45"
11939,2018-11-21 07:53:05,4.86,"11939,2018-11-21 07:53:05,4.86"
5453,2017-05-05 10:28:56,0.75,"5453,2017-05-05 10:28:56,0.75"
4041,2016-10-17 17:06:38,11.69,"4041,2016-10-17 17:06:38,11.69"
14024,2019-04-21 08:52:47,9.1,"14024,2019-04-21 08:52:47,9.1"
13592,2019-04-10 18:13:34,2.67,"13592,2019-04-10 18:13:34,2.67"
5265,2017-04-08 08:07:58,8.15,"5265,2017-04-08 08:07:58,8.15"
6319,2017-06-05 23:51:31,7.86,"6319,2017-06-05 23:51:31,7.86"
10780,2018-09-02 23:10:56,7.6,"10780,2018-09-02 23:10:56,7.6"
5058,2017-01-26 04:37:35,4.22,"5058,2017-01-26 04:37:35,4.22"
10624,2018-07-27 17:11:49,0.73,"10624,2018-07-27 17:11:49,0.73"
3882,2016-11-16 02:17:27,9.11,"3882,2016-11-16 02:17:27,9.11"
5626,2017-05-04 19:45:09,0.53,"5626,2017-05-04 19:45:09,0.53"
9530,2018-06-24 20:23:12,0.68,"9530,2018-06-24 20:23:12,0.68"
13116,2019-03-18 18:37:15,10.55,"13116,2019-03-18 18:37:15,10.55"
6631,2017-07-15 22:07:46,4.13,"6631,2017-07-15 22:07:46,4.13"
14598,2019-06-06 03:20:27,1.78,"14598,2019-06-06 03:20:27,1.78"
3691,2016-09-12 20:53:18,10.06,"3691,2016-09-12 20:53:18,10.06"
5427,2017-02-28 05:22:59,1.1,"5427,2017-02-28 05:22:59,1.1"
9313,2018-04-29 09:57:41,2.63,"9313,2018-04-29 09:57:41,2.63"
7872,2017-12-19 10:07:04,1.16,"7872,2017-12-19 10:07:04,1.16"
13234,2019-04-02 19:37:00,1.35,"13234,2019-04-02 19:37:00,1.35"
4600,2017-01-23 15:09:40,6.28,"4600,2017-01-23 15:09:40,6.28"
14837,2019-06-24 03:26:44,5.26,"14837,2019-06-24 03:26:44,5.26"
12810,2019-03-09 12:15:20,2.36,"12810,2019-03-09 12:15:20,2.36"
7531,2017-10-27 15:02:54,7.87,"7531,2017-10-27 15:02:54,7.87"
6516,2017-07-21 17:50:30,4.92,"6516,2017-07-21 17:50:30,4.92"
10912,2018-09-27 16:37:52,4.75,"10912,2018-09-27 16:37:52,4.75"
13759,2019-04-10 10:04:35,9.3,"13759,2019-04-10 10:04:35,9.3"
5269,2017-02-11 22:13:50,11.84,"5269,2017-02-11 22:13:50,11.84"
13296,2019-02-26 19:15:33,10.64,"13296,2019-02-26 19:15:33,10.64"
13597,2019-03-24 07:57:29,4.72,"13597,2019-03-24 07:57:29,4.72"
7493,2017-09-07 14:34:21,10.06,"7493,2017-09-07 14:34:21,10.06"
8518,2018-03-13 07:08:05,4.09,"8518,2018-03-13 07:08:05,4.09"
14991,2019-07-02 14:03:39,2.35,"14991,2019-07-02 14:03:39,2.35"
10986,2018-08-30 06:21:00,2.83,"10986,2018-08-30 06:21:00,2.83"
13019,2019-01-29 00:41:52,3.51,"13019,2019-01-29 00:41:52,3.51"
15792,2019-07-29 16:20:33,1.27,"15792,2019-07-29 16:20:33,1.27"
13031,2019-03-12 04:46:20,12.36,"13031,2019-03-12 04:46:20,12.36"
12248,2018-12-17 23:11:41,0.54,"12248,2018-12-17 23:11:41,0.54"
12034,2018-12-19 17:35:00,7.5,"12034,2018-12-19 17:35:00,7.5"
6010,2017-04-26 10:18:33,7.5,"6010,2017-04-26 10:18:33,7.5"
12150,2018-12-25 06:45:05,7.52,"12150,2018-12-25 06:45:05,7.52"
6108,2017-06-07 22:38:50,3.67,"6108,2017-06-07 22:38:50,3.67"
10967,2018-09-25 18:12:56,0.67,"10967,2018-09-25 18:12:56,0.67"
14092,2019-05-29 19:01:45,2.45,"14092,2019-05-29 19:01:45,2.45"
14186,2019-05-02 13:23:08,10.79,"14186,2019-05-02 13:23:08,10.79"
12592,2019-02-18 02:20:14,1.9,"12592,2019-02-18 02:20:14,1.9"
15526,2019-07-20 14:51:58,2.86,"15526,2019-07-20 14:51:58,2.86"
7043,2017-09-11 23:15:47,4.66,"7043,2017-09-11 23:15:47,4.66"
5098,2017-02-25 23:46:28,0.71,"5098,2017-02-25 23:46:28,0.71"
7630,2017-11-26 00:45:51,1.34,"7630,2017-11-26 00:45:51,1.34"
7787,2017-11-20 10:17:49,1.11,"7787,2017-11-20 10:17:49,1.11"
14014,2019-05-10 21:46:33,6.46,"14014,2019-05-10 21:46:33,6.46"
15468,2019-07-20 23:40:52,5.47,"15468,2019-07-20 23:40:52,5.47"
12296,2018-12-26 08:30:19,0.62,"12296,2018-12-26 08:30:19,0.62"
7150,2017-09-29 11:03:29,7.52,"7150,2017-09-29 11:03:29,7.52"
4166,2016-10-05 02:34:55,2.13,"4166,2016-10-05 02:34:55,2.13"
5182,2017-02-27 17:58:02,16.85,"5182,2017-02-27 17:58:02,16.85"
15490,2019-07-15 10:47:55,2.73,"15490,2019-07-15 10:47:55,2.73"
14026,2019-04-28 05:03:50,5.05,"14026,2019-04-28 05:03:50,5.05"
8271,2017-11-19 09:22:06,1.93,"8271,2017-11-19 09:22:06,1.93"
4062,2016-11-18 22:20:39,1.52,"4062,2016-11-18 22:20:39,1.52"
10571,2018-08-26 12:05:05,14.25,"10571,2018-08-26 12:05:05,14.25"
14877,2019-06-19 10:36:24,5.99,"14877,2019-06-19 10:36:24,5.99"
2716,2016-05-20 19:28:46,11.9,"2716,2016-05-20 19:28:46,11.9"
3797,2016-10-27 11:21:41,1.19,"3797,2016-10-27 11:21:41,1.19"
5732,2017-04-11 08:11:27,6.74,"5732,2017-04-11 08:11:27,6.74"
10081,2018-08-26 11:01:32,6.69,"10081,2018-08-26 11:01:32,6.69"
8867,2018-04-30 19:54:40,7.14,"8867,2018-04-30 19:54:40,7.14"
12476,2019-01-17 17:37:25,9.2,"12476,2019-01-17 17:37:25,9.2"
11122,2018-09-16 07:40:22,0.51,"11122,2018-09-16 07:40:22,0.51"
9278,2018-03-07 16:54:58,10.73,"9278,2018-03-07 16:54:58,10.73"
10538,2018-09-05 15:48:41,3.14,"10538,2018-09-05 15:48:41,3.14"
4689,2017-02-03 20:37:50,3.61,"4689,2017-02-03 20:37:50,3.61"
14552,2019-06-15 07:13:24,1.2,"14552,2019-06-15 07:13:24,1.2"
14254,2019-05-07 15:41:43,10.03,"14254,2019-05-07 15:41:43,10.03"
4349,2016-11-28 14:12:09,0.8,"4349,2016-11-28 14:12:09,0.8"
10386,2018-08-24 15:17:31,2.86,"10386,2018-08-24 15:17:31,2.86"
10917,2018-10-06 10:59:56,4.42,"10917,2018-10-06 10:59:56,4.42"
4071,2016-11-16 06:30:51,12.49,"4071,2016-11-16 06:30:51,12.49"
3835,2016-10-14 08:08:18,0.85,"3835,2016-10-14 08:08:18,0.85"
14772,2019-06-20 18:04:14,11.34,"14772,2019-06-20 18:04:14,11.34"
10767,2018-08-11 15:43:24,6.81,"10767,2018-08-11 15:43:24,6.81"
13830,2019-04-12 18:04:24,6.19,"13830,2019-04-12 18:04:24,6.19"
4170,2016-10-13 23:02:35,9.98,"4170,2016-10-13 23:02:35,9.98"
5399,2017-03-12 03:01:05,3.19,"5399,2017-03-12 03:01:05,3.19"
12520,2019-01-19 06:16:46,5.23,"12520,2019-01-19 06:16:46,5.23"
16100,2019-08-03 17:27:40,7.47,"16100,2019-08-03 17:27:40,7.47"
14761,2019-06-22 20:26:41,14.72,"14761,2019-06-22 20:26:41,14.72"
1550,2016-01-05 08:37:15,4.63,"1550,2016-01-05 08:37:15,4.63"
14052,2019-05-07 20:12:33,6.13,"14052,2019-05-07 20:12:33,6.13"
15418,2019-07-17 08:45:13,10.86,"15418,2019-07-17 08:45:13,10.86"
7445,2017-10-04 00:09:53,8.91,"7445,2017-10-04 00:09:53,8.91"
14681,2019-06-11 20:37:42,6.48,"14681,2019-06-11 20:37:42,6.48"
7760,2018-01-12 09:35:45,5.04,"7760,2018-01-12 09:35:45,5.04"
10821,2018-09-23 07:48:58,0.57,"10821,2018-09-23 07:48:58,0.57"
6473,2017-07-22 19:56:31,1.76,"6473,2017-07-22 19:56:31,1.76"
12684,2019-02-28 06:27:09,10.46,"12684,2019-02-28 06:27:09,10.46"
6859,2017-09-10 09:54:18,2.36,"6859,2017-09-10 09:54:18,2.36"
13441,2019-04-17 02:30:59,6.85,"13441,2019-04-17 02:30:59,6.85"
10022,2018-06-29 01:05:00,13.23,"10022,2018-06-29 01:05:00,13.23"
9503,2018-04-28 14:55:17,3.52,"9503,2018-04-28 14:55:17,3.52"
4747,2017-03-18 08:25:37,7.36,"4747,2017-03-18 08:25:37,7.36"
8702,2018-01-05 07:47:15,2.51,"8702,2018-01-05 07:47:15,2.51"
14504,2019-05-23 07:45:51,0.6,"14504,2019-05-23 07:45:51,0.6"
13178,2019-03-25 04:23:39,5.6,"13178,2019-03-25 04:23:39,5.6"
9062,2018-03-31 07:20:36,1.22,"9062,2018-03-31 07:20:36,1.22"
15009,2019-06-27 18:07:48,9.37,"15009,2019-06-27 18:07:48,9.37"
5870,2017-06-25 05:54:28,5.47,"5870,2017-06-25 05:54:28,5.47"
8489,2018-02-10 18:13:35,1.48,"8489,2018-02-10 18:13:35,1.48"
10478,2018-05-20 11:29:29,4.99,"10478,2018-05-20 11:29:29,4.99"
15199,2019-07-11 07:14:20,1.59,"15199,2019-07-11 07:14:20,1.59"
3510,2016-08-18 00:59:30,13.15,"3510,2016-08-18 00:59:30,13.15"
14083,2019-05-01 09:42:49,1.32,"14083,2019-05-01 09:42:49,1.32"
10713,2018-09-10 11:44:51,11.07,"10713,2018-09-10 11:44:51,11.07"
4562,2017-01-07 17:36:14,7.3,"4562,2017-01-07 17:36:14,7.3"
9170,2018-05-26 11:40:19,0.62,"9170,2018-05-26 11:40:19,0.62"
11899,2018-12-07 00:44:10,4.83,"11899,2018-12-07 00:44:10,4.83"
15235,2019-07-01 17:34:03,9.82,"15235,2019-07-01 17:34:03,9.82"
11571,2018-12-07 10:07:39,0.95,"11571,2018-12-07 10:07:39,0.95"
9952,2018-04-23 02:08:49,2.37,"9952,2018-04-23 02:08:49,2.37"
3166,2016-07-18 10:13:24,4.13,"3166,2016-07-18 10:13:24,4.13"
14280,2019-05-25 15:20:37,0.75,"14280,2019-05-25 15:20:37,0.75"
10636,2018-07-04 04:13:51,1.23,"10636,2018-07-04 04:13:51,1.23"
11495,2018-12-03 21:12:20,8.78,"11495,2018-12-03 21:12:20,8.78"
9223,2018-03-29 22:44:33,1.61,"9223,2018-03-29 22:44:33,1.61"
14604,2019-06-18 16:38:59,6.85,"14604,2019-06-18 16:38:59,6.85"
6164,2017-06-10 17:14:38,8.9,"6164,2017-06-10 17:14:38,8.9"
10290,2018-06-23 02:11:25,3.29,"10290,2018-06-23 02:11:25,3.29"
7019,2017-09-06 19:21:56,6.46,"7019,2017-09-06 19:21:56,6.46"
11361,2018-09-18 07:32:37,7.31,"11361,2018-09-18 07:32:37,7.31"
11134,2018-10-21 23:11:30,1.43,"11134,2018-10-21 23:11:30,1.43"
2343,2016-04-06 03:42:52,5.04,"2343,2016-04-06 03:42:52,5.04"
5561,2017-04-12 18:28:50,3.13,"5561,2017-04-12 18:28:50,3.13"
15680,2019-07-26 03:51:21,0.98,"15680,2019-07-26 03:51:21,0.98"
6378,2017-07-06 04:39:28,16.49,"6378,2017-07-06 04:39:28,16.49"
12729,2019-01-16 23:57:41,6.0,"12729,2019-01-16 23:57:41,6.0"
14427,2019-05-28 19:28:03,1.62,"14427,2019-05-28 19:28:03,1.62"
13521,2019-03-30 05:10:04,10.03,"13521,2019-03-30 05:10:04,10.03"
7116,2017-09-17 17:39:26,9.04,"7116,2017-09-17 17:39:26,9.04"
12965,2019-03-20 17:53:44,12.41,"12965,2019-03-20 17:53:44,12.41"
12995,2019-02-24 10:22:30,3.04,"12995,2019-02-24 10:22:30,3.04"
8857,2018-02-07 01:09:36,10.72,"8857,2018-02-07 01:09:36,10.72"
2206,2016-04-02 14:50:36,1.59,"2206,2016-04-02 14:50:36,1.59"
15980,2019-08-01 19:41:45,9.94,"15980,2019-08-01 19:41:45,9.94"
11827,2018-11-24 10:05:58,5.05,"11827,2018-11-24 10:05:58,5.05"
2633,2016-05-13 16:41:31,5.11,"2633,2016-05-13 16:41:31,5.11"
11291,2018-12-04 14:43:02,2.61,"11291,2018-12-04 14:43:02,2.61"
8267,2018-01-19 05:55:00,9.82,"8267,2018-01-19 05:55:00,9.82"
8806,2018-02-24 02:33:13,1.96,"8806,2018-02-24 02:33:13,1.96"
15914,2019-08-01 10:13:43,1.61,"15914,2019-08-01 10:13:43,1.61"
9031,2018-04-28 16:45:13,6.2,"9031,2018-04-28 16:45:13,6.2"
8071,2017-12-06 07:24:23,4.68,"8071,2017-12-06 07:24:23,4.68"
1459,2015-12-26 05:54:53,2.54,"1459,2015-12-26 05:54:53,2.54"
3158,2016-06-24 00:43:36,1.56,"3158,2016-06-24 00:43:36,1.56"
12279,2018-12-25 10:59:10,10.24,"12279,2018-12-25 10:59:10,10.24"
13195,2019-03-21 14:22:31,4.41,"13195,2019-03-21 14:22:31,4.41"
10526,2018-08-13 01:12:51,11.21,"10526,2018-08-13 01:12:51,11.21"
8319,2018-01-18 06:38:19,16.06,"8319,2018-01-18 06:38:19,16.06"
14025,2019-04-28 05:02:58,8.12,"14025,2019-04-28 05:02:58,8.12"
11257,2018-10-22 17:28:31,4.86,"11257,2018-10-22 17:28:31,4.86"
8829,2018-02-10 07:40:21,8.29,"8829,2018-02-10 07:40:21,8.29"
15302,2019-07-08 12:29:24,5.89,"15302,2019-07-08 12:29:24,5.89"
8128,2017-12-20 04:06:51,8.24,"8128,2017-12-20 04:06:51,8.24"
10936,2018-08-29 20:18:21,9.15,"10936,2018-08-29 20:18:21,9.15"
14759,2019-06-18 03:00:54,0.61,"14759,2019-06-18 03:00:54,0.61"
14707,2019-06-11 06:01:16,13.44,"14707,2019-06-11 06:01:16,13.44"
12176,2019-01-06 21:36:25,0.63,"12176,2019-01-06 21:36:25,0.63"
5645,2017-03-14 17:05:43,10.04,"5645,2017-03-14 17:05:43,10.04"
11091,2018-09-14 17:37:29,1.63,"11091,2018-09-14 17:37:29,1.63"
12521,2019-01-11 15:04:39,7.29,"12521,2019-01-11 15:04:39,7.29"
7014,2017-10-17 10:53:47,8.14,"7014,2017-10-17 10:53:47,8.14"
14879,2019-06-15 10:36:56,4.07,"14879,2019-06-15 10:36:56,4.07"
14609,2019-06-12 12:43:23,0.62,"14609,2019-06-12 12:43:23,0.62"
14735,2019-06-17 11:41:48,12.84,"14735,2019-06-17 11:41:48,12.84"
15910,2019-07-31 10:38:56,11.46,"15910,2019-07-31 10:38:56,11.46"
14530,2019-06-06 08:47:23,4.31,"14530,2019-06-06 08:47:23,4.31"
11392,2018-10-04 14:27:46,4.94,"11392,2018-10-04 14:27:46,4.94"
13368,2019-04-11 22:45:43,6.64,"13368,2019-04-11 22:45:43,6.64"
7008,2017-08-26 21:54:11,15.66,"7008,2017-08-26 21:54:11,15.66"
6763,2017-09-11 23:36:01,4.72,"6763,2017-09-11 23:36:01,4.72"
11186,2018-11-05 16:16:43,1.49,"11186,2018-11-05 16:16:43,1.49"
7715,2018-01-25 00:45:07,5.37,"7715,2018-01-25 00:45:07,5.37"
9910,2018-06-17 03:32:26,13.53,"9910,2018-06-17 03:32:26,13.53"
11711,2019-01-06 07:59:06,12.61,"11711,2019-01-06 07:59:06,12.61"
5900,2017-03-25 06:31:13,1.54,"5900,2017-03-25 06:31:13,1.54"
8262,2018-01-16 05:58:45,6.13,"8262,2018-01-16 05:58:45,6.13"
13027,2019-02-03 23:33:03,4.99,"13027,2019-02-03 23:33:03,4.99"
10490,2018-07-27 05:37:24,0.57,"10490,2018-07-27 05:37:24,0.57"
4665,2017-01-25 07:36:58,2.02,"4665,2017-01-25 07:36:58,2.02"
4089,2016-10-19 23:34:44,6.38,"4089,2016-10-19 23:34:44,6.38"
7326,2017-11-27 10:44:34,2.15,"7326,2017-11-27 10:44:34,2.15"
8632,2018-02-23 19:03:58,1.55,"8632,2018-02-23 19:03:58,1.55"
9772,2018-05-28 08:44:45,3.17,"9772,2018-05-28 08:44:45,3.17"
8353,2018-02-24 14:49:28,3.59,"8353,2018-02-24 14:49:28,3.59"
12179,2019-02-06 09:31:21,2.07,"12179,2019-02-06 09:31:21,2.07"
4948,2017-01-06 21:55:08,11.92,"4948,2017-01-06 21:55:08,11.92"
12540,2019-01-19 12:51:21,11.6,"12540,2019-01-19 12:51:21,11.6"
13522,2019-04-11 22:02:31,14.67,"13522,2019-04-11 22:02:31,14.67"
7521,2017-11-08 19:15:00,5.63,"7521,2017-11-08 19:15:00,5.63"
13226,2019-04-11 19:34:16,8.15,"13226,2019-04-11 19:34:16,8.15"
7086,2017-08-07 18:39:56,5.97,"7086,2017-08-07 18:39:56,5.97"
14991,2019-07-02 11:07:14,1.19,"14991,2019-07-02 11:07:14,1.19"
2913,2016-05-18 07:53:31,2.59,"2913,2016-05-18 07:53:31,2.59"
3151,2016-07-09 04:29:55,11.68,"3151,2016-07-09 04:29:55,11.68"
6314,2017-06-04 07:38:06,11.12,"6314,2017-06-04 07:38:06,11.12"
15647,2019-07-22 10:45:37,0.54,"15647,2019-07-22 10:45:37,0.54"
8146,2017-11-08 12:18:02,4.51,"8146,2017-11-08 12:18:02,4.51"
5587,2017-03-28 08:50:38,0.56,"5587,2017-03-28 08:50:38,0.56"
14273,2019-05-02 02:24:43,1.84,"14273,2019-05-02 02:24:43,1.84"
13603,2019-04-18 22:49:28,2.32,"13603,2019-04-18 22:49:28,2.32"
9682,2018-04-23 08:01:40,15.98,"9682,2018-04-23 08:01:40,15.98"
13981,2019-05-01 02:55:48,7.16,"13981,2019-05-01 02:55:48,7.16"
3196,2016-07-06 10:34:18,9.15,"3196,2016-07-06 10:34:18,9.15"
3893,2016-10-23 13:05:36,0.82,"3893,2016-10-23 13:05:36,0.82"
10053,2018-07-18 17:23:17,5.03,"10053,2018-07-18 17:23:17,5.03"
9326,2018-05-01 15:37:08,4.18,"9326,2018-05-01 15:37:08,4.18"
14837,2019-06-22 22:06:02,0.61,"14837,2019-06-22 22:06:02,0.61"
14360,2019-05-29 00:07:07,0.57,"14360,2019-05-29 00:07:07,0.57"
6950,2017-09-29 02:41:09,3.94,"6950,2017-09-29 02:41:09,3.94"
10172,2018-06-28 07:28:06,1.75,"10172,2018-06-28 07:28:06,1.75"
9815,2018-05-29 10:26:22,5.9,"9815,2018-05-29 10:26:22,5.9"
9786,2018-05-11 11:27:23,5.28,"9786,2018-05-11 11:27:23,5.28"
5352,2017-05-01 07:25:39,7.43,"5352,2017-05-01 07:25:39,7.43"
8386,2018-03-29 22:33:57,13.81,"8386,2018-03-29 22:33:57,13.81"
7811,2017-10-21 03:39:02,4.03,"7811,2017-10-21 03:39:02,4.03"
7205,2017-10-16 13:39:54,2.76,"7205,2017-10-16 13:39:54,2.76"
6338,2017-07-14 15:44:13,7.68,"6338,2017-07-14 15:44:13,7.68"
13741,2019-04-07 06:04:55,11.66,"13741,2019-04-07 06:04:55,11.66"
11750,2018-12-01 10:27:50,0.65,"11750,2018-12-01 10:27:50,0.65"
2670,2016-05-19 14:13:32,14.35,"2670,2016-05-19 14:13:32,14.35"
13198,2019-02-26 07:40:07,7.0,"13198,2019-02-26 07:40:07,7.0"
1070,2015-10-30 20:06:38,14.77,"1070,2015-10-30 20:06:38,14.77"
3655,2016-10-23 03:36:36,11.33,"3655,2016-10-23 03:36:36,11.33"
11426,2018-11-08 16:10:07,10.8,"11426,2018-11-08 16:10:07,10.8"
9011,2018-05-02 17:13:55,3.12,"9011,2018-05-02 17:13:55,3.12"
6820,2017-10-24 13:52:01,12.11,"6820,2017-10-24 13:52:01,12.11"
6329,2017-07-07 11:45:44,5.28,"6329,2017-07-07 11:45:44,5.28"
3633,2016-07-28 13:46:45,1.16,"3633,2016-07-28 13:46:45,1.16"
5443,2017-03-09 12:25:08,4.47,"5443,2017-03-09 12:25:08,4.47"
13137,2019-02-12 07:55:52,3.02,"13137,2019-02-12 07:55:52,3.02"
7714,2017-12-09 11:03:29,5.93,"7714,2017-12-09 11:03:29,5.93"
5111,2017-03-07 11:06:05,4.79,"5111,2017-03-07 11:06:05,4.79"
6750,2017-08-14 11:11:45,5.38,"6750,2017-08-14 11:11:45,5.38"
5359,2017-02-28 07:41:00,6.48,"5359,2017-02-28 07:41:00,6.48"
14054,2019-05-04 07:39:07,5.87,"14054,2019-05-04 07:39:07,5.87"
7926,2017-12-18 22:05:42,1.43,"7926,2017-12-18 22:05:42,1.43"
13705,2019-03-30 06:38:17,1.43,"13705,2019-03-30 06:38:17,1.43"
7390,2017-10-20 06:18:22,3.8,"7390,2017-10-20 06:18:22,3.8"
9135,2018-03-11 04:52:10,0.6,"9135,2018-03-11 04:52:10,0.6"
15671,2019-07-21 03:59:44,0.74,"15671,2019-07-21 03:59:44,0.74"
9188,2018-04-17 08:43:47,8.49,"9188,2018-04-17 08:43:47,8.49"
6733,2017-09-10 14:19:59,14.62,"6733,2017-09-10 14:19:59,14.62"
15557,2019-07-19 22:00:59,0.72,"15557,2019-07-19 22:00:59,0.72"
10413,2018-09-08 17:28:05,5.87,"10413,2018-09-08 17:28:05,5.87"
6388,2017-06-19 04:36:31,5.56,"6388,2017-06-19 04:36:31,5.56"
6030,2017-07-07 01:19:10,3.39,"6030,2017-07-07 01:19:10,3.39"
9326,2018-04-22 17:35:00,0.7,"9326,2018-04-22 17:35:00,0.7"
13021,2019-03-31 10:23:13,4.51,"13021,2019-03-31 10:23:13,4.51"
11850,2018-11-26 09:50:00,3.08,"11850,2018-11-26 09:50:00,3.08"
15087,2019-07-09 13:55:16,16.03,"15087,2019-07-09 13:55:16,16.03"
15951,2019-08-01 11:35:22,2.79,"15951,2019-08-01 11:35:22,2.79"
1489,2015-11-30 12:01:30,4.76,"1489,2015-11-30 12:01:30,4.76"
2638,2016-04-11 10:14:40,1.59,"2638,2016-04-11 10:14:40,1.59"
14716,2019-06-24 16:35:21,0.67,"14716,2019-06-24 16:35:21,0.67"
15315,2019-07-13 17:44:26,11.33,"15315,2019-07-13 17:44:26,11.33"
8315,2017-12-20 06:23:10,0.93,"8315,2017-12-20 06:23:10,0.93"
1811,2016-01-21 12:28:41,4.92,"1811,2016-01-21 12:28:41,4.92"
12342,2019-02-14 05:25:03,0.91,"12342,2019-02-14 05:25:03,0.91"
9113,2018-06-10 20:09:43,1.27,"9113,2018-06-10 20:09:43,1.27"
5409,2017-03-02 07:33:31,12.11,"5409,2017-03-02 07:33:31,12.11"
8708,2018-03-04 08:47:53,3.88,"8708,2018-03-04 08:47:53,3.88"
14950,2019-06-26 12:26:00,1.24,"14950,2019-06-26 12:26:00,1.24"
7722,2017-12-31 09:37:56,5.4,"7722,2017-12-31 09:37:56,5.4"
13454,2019-04-09 18:40:13,1.38,"13454,2019-04-09 18:40:13,1.38"
3262,2016-07-24 19:27:35,3.17,"3262,2016-07-24 19:27:35,3.17"
15863,2019-07-29 20:33:18,10.8,"15863,2019-07-29 20:33:18,10.8"
3728,2016-09-12 16:47:26,10.65,"3728,2016-09-12 16:47:26,10.65"
9923,2018-06-21 00:09:18,12.27,"9923,2018-06-21 00:09:18,12.27"
