brand_name,model_name,os,phone_info
Samsung,Galaxy A71 2020 6/128GB Black (SM-A715FZKU),Android,"Samsung,Galaxy A71 2020 6/128GB Black (SM-A715FZKU),Android"
Apple,X-TREME PQ54 MAX,Android,"Apple,X-TREME PQ54 MAX,Android"
DOOGEE,BV9800 6/128Gb Black,Android,"DOOGEE,BV9800 6/128Gb Black,Android"
Samsung,WP5 3/32GB Black,Android,"Samsung,WP5 3/32GB Black,Android"
Elephone,Y6 2019 DS Blue,Android,"Elephone,Y6 2019 DS Blue,Android"
Motorola,X2 Pro 8/128GB Lunar White,Android,"Motorola,X2 Pro 8/128GB Lunar White,Android"
Oukitel,G920F Galaxy S6 32GB (White Pearl),Android,"Oukitel,G920F Galaxy S6 32GB (White Pearl),Android"
2E,N920C Galaxy Note 5 32GB (Gold Platinum),Android,"2E,N920C Galaxy Note 5 32GB (Gold Platinum),Android"
Samsung,iPhone 12 Pro Max 128GB Dual Sim Graphite (MGC03),Android,"Samsung,iPhone 12 Pro Max 128GB Dual Sim Graphite (MGC03),Android"
Xiaomi,Redmi 5A 2/16GB Gold,Android,"Xiaomi,Redmi 5A 2/16GB Gold,Android"
Apple,Pixel 3 XL 4/64GB Just Black,WindowsPhone,"Apple,Pixel 3 XL 4/64GB Just Black,WindowsPhone"
Tecno,Moto Z2 Play Fine Gold (SM4482AJ1K7),Android,"Tecno,Moto Z2 Play Fine Gold (SM4482AJ1K7),Android"
Xiaomi,S95 Pro 8/128GB Black,Android,"Xiaomi,S95 Pro 8/128GB Black,Android"
Samsung,iPhone 11 Pro Max 256GB Midnight Green (MWH72),Android,"Samsung,iPhone 11 Pro Max 256GB Midnight Green (MWH72),Android"
vivo,S5 4/64GB Pink,Android,"vivo,S5 4/64GB Pink,Android"
Microsoft,P600 Gold,Android,"Microsoft,P600 Gold,Android"
Xiaomi,Galaxy S10+ SM-G975 DS 512GB Black (SM-G975FCKG),Android,"Xiaomi,Galaxy S10+ SM-G975 DS 512GB Black (SM-G975FCKG),Android"
Motorola,Poco M3 4/64GB Black,Android,"Motorola,Poco M3 4/64GB Black,Android"
Sony,S95 Pro 8/256GB Mineral Black,Android,"Sony,S95 Pro 8/256GB Mineral Black,Android"
HUAWEI,X-TREME PQ54 MAX,Android,"HUAWEI,X-TREME PQ54 MAX,Android"
Samsung,Galaxy A70 2019 SM-A705F 6/128GB Black (SM-A705FZKU),Android,"Samsung,Galaxy A70 2019 SM-A705F 6/128GB Black (SM-A705FZKU),Android"
2E,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),iOS,"2E,Galaxy A20e SM-A202F 3/32GB White (SM-A202FZWD),iOS"
Apple,iPhone 12 Pro 512GB Dual Sim Pacific Blue (MGLM3),Android,"Apple,iPhone 12 Pro 512GB Dual Sim Pacific Blue (MGLM3),Android"
Xiaomi,Shine AS-5435 Blue,Android,"Xiaomi,Shine AS-5435 Blue,Android"
Apple,iPhone 6 Plus 64GB Space Gray (MGAH2),iOS,"Apple,iPhone 6 Plus 64GB Space Gray (MGAH2),iOS"
Apple,iPhone 11 Pro Max 64GB Space Gray (MWGY2; MWHD2),iOS,"Apple,iPhone 11 Pro Max 64GB Space Gray (MWGY2; MWHD2),iOS"
Apple,iPhone SE 32GB Space Grey (MP822),Android,"Apple,iPhone SE 32GB Space Grey (MP822),Android"
Xiaomi,BV9900 8/256GB Black,Android,"Xiaomi,BV9900 8/256GB Black,Android"
AGM,K13 Pro Leather Black,Android,"AGM,K13 Pro Leather Black,Android"
Coolpad,Galaxy S20 5G SM-G981 12/128GB Cosmic Gray,Android,"Coolpad,Galaxy S20 5G SM-G981 12/128GB Cosmic Gray,Android"
UMIDIGI,Galaxy S20 5G SM-G981 12/128GB Cosmic Gray,Android,"UMIDIGI,Galaxy S20 5G SM-G981 12/128GB Cosmic Gray,Android"
LG,Redmi K30 6/128GB Purple,Android,"LG,Redmi K30 6/128GB Purple,Android"
vivo,Y5 2019 2/16GB Black (51093SHA),Android,"vivo,Y5 2019 2/16GB Black (51093SHA),Android"
vivo,RAZR 2019 XT200-1 Noir Black,iOS,"vivo,RAZR 2019 XT200-1 Noir Black,iOS"
Xiaomi,Armor X8 4/64GB Black,Android,"Xiaomi,Armor X8 4/64GB Black,Android"
Samsung,Redmi Note 9 4/128GB White (no NFC),Android,"Samsung,Redmi Note 9 4/128GB White (no NFC),Android"
HUAWEI,Redmi 5A 2/16GB Gold,Android,"HUAWEI,Redmi 5A 2/16GB Gold,Android"
Tecno,Moto C Plus XT1723 16GB Gold (PA800126UA),Android,"Tecno,Moto C Plus XT1723 16GB Gold (PA800126UA),Android"
Nokia,A72 4/128GB Aurora Purple,Android,"Nokia,A72 4/128GB Aurora Purple,Android"
OPPO,Redmi 10x 4G 6/128GB Blue,iOS,"OPPO,Redmi 10x 4G 6/128GB Blue,iOS"
OPPO,5 Pro 8/128GB Green,Android,"OPPO,5 Pro 8/128GB Green,Android"
Google,V50S ThinQ 5G 8/256GB Aurora Black,iOS,"Google,V50S ThinQ 5G 8/256GB Aurora Black,iOS"
HUAWEI,RAZR 2019 XT2000-2 Noir Black,Android,"HUAWEI,RAZR 2019 XT2000-2 Noir Black,Android"
Motorola,RAZR 2019 XT2000-2 Noir Black,Android,"Motorola,RAZR 2019 XT2000-2 Noir Black,Android"
Samsung,One Vision 4/128GB Bronze,Android,"Samsung,One Vision 4/128GB Bronze,Android"
Samsung,Redmi Note 6 Pro 3/32GB Blue,Android,"Samsung,Redmi Note 6 Pro 3/32GB Blue,Android"
ASUS,Mix 2 M2 4/64GB Black,Android,"ASUS,Mix 2 M2 4/64GB Black,Android"
Google,Redmi Note 9 4/128GB Grey NFC,Android,"Google,Redmi Note 9 4/128GB Grey NFC,Android"
ASUS,X95 2/16GB Green,Android,"ASUS,X95 2/16GB Green,Android"
ALCATEL,16th 6/64GB Black,Android,"ALCATEL,16th 6/64GB Black,Android"
Meizu,5 Pro 8/128GB Green,Android,"Meizu,5 Pro 8/128GB Green,Android"
BlackBerry,Redmi 6 Pro 3/32GB Black,Android,"BlackBerry,Redmi 6 Pro 3/32GB Black,Android"
Motorola,iPhone 7 Plus 128GB Black (MN4M2),Android,"Motorola,iPhone 7 Plus 128GB Black (MN4M2),Android"
Xiaomi,7 8/256GB Mirror Gray,Android,"Xiaomi,7 8/256GB Mirror Gray,Android"
realme,C552 Black,Android,"realme,C552 Black,Android"
Motorola,Pixel 32GB (Quite Black),Android,"Motorola,Pixel 32GB (Quite Black),Android"
Xiaomi,5.4 4/128GB Polar Night,Android,"Xiaomi,5.4 4/128GB Polar Night,Android"
Apple,Y19 4/128GB Black,iOS,"Apple,Y19 4/128GB Black,iOS"
Meizu,8 3/32GB Blue,Android,"Meizu,8 3/32GB Blue,Android"
Xiaomi,A9 2020 4/128GB Space Purple,Android,"Xiaomi,A9 2020 4/128GB Space Purple,Android"
DOOGEE,X-style S3500 sKai Black,Android,"DOOGEE,X-style S3500 sKai Black,Android"
Tecno,Mobile GM8 Space Gray,Android,"Tecno,Mobile GM8 Space Gray,Android"
HUAWEI,X-TREME PQ39 ULTRA Black,Android,"HUAWEI,X-TREME PQ39 ULTRA Black,Android"
Xiaomi,M8 4/64GB Black,Android,"Xiaomi,M8 4/64GB Black,Android"
OPPO,BV4900 3/32GB Black,Android,"OPPO,BV4900 3/32GB Black,Android"
Nokia,1.3 1/16GB Charcoal,Android,"Nokia,1.3 1/16GB Charcoal,Android"
Samsung,V50S ThinQ 5G 8/256GB Aurora Black,Android,"Samsung,V50S ThinQ 5G 8/256GB Aurora Black,Android"
Xiaomi,P30 Pro 8/128GB Aurora,Android,"Xiaomi,P30 Pro 8/128GB Aurora,Android"
Xiaomi,BV5500 Plus 3/32GB Black,Android,"Xiaomi,BV5500 Plus 3/32GB Black,Android"
OnePlus,Blade A5 2/32GB Black,Android,"OnePlus,Blade A5 2/32GB Black,Android"
Oukitel,Galaxy S10 Lite SM-G770 8/128GB Black,Android,"Oukitel,Galaxy S10 Lite SM-G770 8/128GB Black,Android"
HUAWEI,Spark 5 Pro KD7 4/64GB DS Spark Orange,Android,"HUAWEI,Spark 5 Pro KD7 4/64GB DS Spark Orange,Android"
ASUS,Moto G8 4/64GB Blue (PAHL0004RS),iOS,"ASUS,Moto G8 4/64GB Blue (PAHL0004RS),iOS"
Apple,Galaxy Note20 Ultra 5G SM-N986B 12/256GB Mystic Black,Android,"Apple,Galaxy Note20 Ultra 5G SM-N986B 12/256GB Mystic Black,Android"
Samsung,Reno2 8/256GB Ocean Blue,Android,"Samsung,Reno2 8/256GB Ocean Blue,Android"
Samsung,Pixel XL 128GB (Quite Black),Android,"Samsung,Pixel XL 128GB (Quite Black),Android"
Tecno,H990 V20 Dual 64GB (Silver),Android,"Tecno,H990 V20 Dual 64GB (Silver),Android"
Tecno,BV9500 Black,Android,"Tecno,BV9500 Black,Android"
OnePlus,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android,"OnePlus,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android"
vivo,iPhone 5C 8GB (White),iOS,"vivo,iPhone 5C 8GB (White),iOS"
Apple,iPhone 11 Pro Max 64GB Space Gray (MWGY2; MWHD2),Android,"Apple,iPhone 11 Pro Max 64GB Space Gray (MWGY2; MWHD2),Android"
ASUS,Galaxy S21 8/128GB Phantom Grey (SM-G991BZADSEK),Android,"ASUS,Galaxy S21 8/128GB Phantom Grey (SM-G991BZADSEK),Android"
ZTE,Camon 12 Air CC6 Alpenglow Gold,Android,"ZTE,Camon 12 Air CC6 Alpenglow Gold,Android"
Apple,Redmi 5 3/32GB Black,Android,"Apple,Redmi 5 3/32GB Black,Android"
ZTE,Moto G7 Play XT1952-2 Dual Sim 2/32GB Deep Indigo,Android,"ZTE,Moto G7 Play XT1952-2 Dual Sim 2/32GB Deep Indigo,Android"
OnePlus,BV9600 4/64GB Silver,Android,"OnePlus,BV9600 4/64GB Silver,Android"
Honor,8 3/32GB Blue,Android,"Honor,8 3/32GB Blue,Android"
Apple,iPhone 6 64GB Space Gray (MG4F2),iOS,"Apple,iPhone 6 64GB Space Gray (MG4F2),iOS"
DOOGEE,C2 2/32GB Diamond Black,Android,"DOOGEE,C2 2/32GB Diamond Black,Android"
HTC,Moto E5 XT1944 16GB black,Android,"HTC,Moto E5 XT1944 16GB black,Android"
HUAWEI,Reno2 Z 8/128GB Black,Android,"HUAWEI,Reno2 Z 8/128GB Black,Android"
OPPO,Blade A7 2019 2/32GB Black,Android,"OPPO,Blade A7 2019 2/32GB Black,Android"
ERGO,Armor 9E 8/128GB Black (6937748733805),Android,"ERGO,Armor 9E 8/128GB Black (6937748733805),Android"
Vernee,Xperia Z5 Premium E6853 (Black),Android,"Vernee,Xperia Z5 Premium E6853 (Black),Android"
Sigma mobile,Q 6/64GB Blue,Android,"Sigma mobile,Q 6/64GB Blue,Android"
Tecno,8 Dual SIM Silver,iOS,"Tecno,8 Dual SIM Silver,iOS"
DOOGEE,BV4900 Pro 4/64GB Orange,Android,"DOOGEE,BV4900 Pro 4/64GB Orange,Android"
HUAWEI,iPhone SE 128GB Space Grey (MP862),Android,"HUAWEI,iPhone SE 128GB Space Grey (MP862),Android"
LG,6i 4/128GB Green,Android,"LG,6i 4/128GB Green,Android"
Apple,iPhone 8 Plus 256GB Space Gray (MQ8G2),KAIOS,"Apple,iPhone 8 Plus 256GB Space Gray (MQ8G2),KAIOS"
ZTE,Spark 4 KC2 3/32GB Royal Purple,Android,"ZTE,Spark 4 KC2 3/32GB Royal Purple,Android"
Apple,iPhone XS Max Dual Sim 64GB Gold (MT732),iOS,"Apple,iPhone XS Max Dual Sim 64GB Gold (MT732),iOS"
vivo,iPhone 12 128GB Dual Sim Black (MGGU3),Android,"vivo,iPhone 12 128GB Dual Sim Black (MGGU3),Android"
Blackview,Y6 2019 DS Midnight Black (51093PMP),Android,"Blackview,Y6 2019 DS Midnight Black (51093PMP),Android"
Apple,iPhone 12 mini 64GB Black (MGDX3),iOS,"Apple,iPhone 12 mini 64GB Black (MGDX3),iOS"
Archos,C11 2/32GB Green,Android,"Archos,C11 2/32GB Green,Android"
OPPO,A5L+ 2/16GB Grey,Android,"OPPO,A5L+ 2/16GB Grey,Android"
ASUS,S40 Lite 2/16GB Black,Android,"ASUS,S40 Lite 2/16GB Black,Android"
Sigma mobile,V20 8/128GB Sunset Melody,Android,"Sigma mobile,V20 8/128GB Sunset Melody,Android"
Apple,Redmi Note 5 4/64GB Gold,Android,"Apple,Redmi Note 5 4/64GB Gold,Android"
Xiaomi,Mi 10T Pro 8/256GB Cosmic Black,Android,"Xiaomi,Mi 10T Pro 8/256GB Cosmic Black,Android"
Apple,Y6 Prime 2018 3/32GB Gold (51092MFF),iOS,"Apple,Y6 Prime 2018 3/32GB Gold (51092MFF),iOS"
realme,A8 3/32GB Black,Android,"realme,A8 3/32GB Black,Android"
LG,Pixel 4 XL 6/64GB Oh So Orange,Android,"LG,Pixel 4 XL 6/64GB Oh So Orange,Android"
Samsung,P600 Black,Android,"Samsung,P600 Black,Android"
Motorola,Moto Z3 Play 4/64GB Deep Indgo,Android,"Motorola,Moto Z3 Play 4/64GB Deep Indgo,Android"
ZTE,7 16GB (Gold),Android,"ZTE,7 16GB (Gold),Android"
Oukitel,S40 Pro 4/64GB Black,Android,"Oukitel,S40 Pro 4/64GB Black,Android"
Blackview,T3 Pro 3/16GB Black,Android,"Blackview,T3 Pro 3/16GB Black,Android"
OPPO,C3 3/32GB Red,Android,"OPPO,C3 3/32GB Red,Android"
OnePlus,X60L Matte Black (6924351653118),Android,"OnePlus,X60L Matte Black (6924351653118),Android"
Apple,Spark 6 Go KE5j 3/64GB Aqua Blue (4895180762918),iOS,"Apple,Spark 6 Go KE5j 3/64GB Aqua Blue (4895180762918),iOS"
DOOGEE,C2 2/32GB Diamond Black,Android,"DOOGEE,C2 2/32GB Diamond Black,Android"
Samsung,Y6 Prime 2018 3/32GB Gold (51092MFF),Android,"Samsung,Y6 Prime 2018 3/32GB Gold (51092MFF),Android"
Xiaomi,A80 2/16GB Red,Android,"Xiaomi,A80 2/16GB Red,Android"
Lenovo,Nova 4 8/128GB Black,iOS,"Lenovo,Nova 4 8/128GB Black,iOS"
Oukitel,One Macro XT2016-1 4/64GB Blue,Android,"Oukitel,One Macro XT2016-1 4/64GB Blue,Android"
Blackview,Galaxy A8+ 2018 32GB Orchid Gray (SM-A730FZVD),Android,"Blackview,Galaxy A8+ 2018 32GB Orchid Gray (SM-A730FZVD),Android"
Lenovo,10 lite 3/128GB Blue,Android,"Lenovo,10 lite 3/128GB Blue,Android"
realme,10 6/64GB Black,Android,"realme,10 6/64GB Black,Android"
Xiaomi,F534L 2018 DualSim Black,Android,"Xiaomi,F534L 2018 DualSim Black,Android"
Blackview,Galaxy S21 Ultra 12/128GB Phantom Black (SM-G998BZKDSEK),Android,"Blackview,Galaxy S21 Ultra 12/128GB Phantom Black (SM-G998BZKDSEK),Android"
Xiaomi,Galaxy A02s 3/32GB Blue (SM-A025FZBE),Android,"Xiaomi,Galaxy A02s 3/32GB Blue (SM-A025FZBE),Android"
Oukitel,E500A 2019 DualSim Black,Android,"Oukitel,E500A 2019 DualSim Black,Android"
DOOGEE,X-treme PQ24 Black,iOS,"DOOGEE,X-treme PQ24 Black,iOS"
vivo,N920C Galaxy Note 5 32GB (Gold Platinum),Android,"vivo,N920C Galaxy Note 5 32GB (Gold Platinum),Android"
Xiaomi,P30 4/64GB Black,Android,"Xiaomi,P30 4/64GB Black,Android"
Google,iPhone 12 Pro 128GB Pacific Blue (MGMN3/MGLR3),Android,"Google,iPhone 12 Pro 128GB Pacific Blue (MGMN3/MGLR3),Android"
HUAWEI,One Hyper XT2027-1 4/128GB Deep Sea Blue,Android,"HUAWEI,One Hyper XT2027-1 4/128GB Deep Sea Blue,Android"
Oukitel,One Action 4/128GB XT2013-2 White,Android,"Oukitel,One Action 4/128GB XT2013-2 White,Android"
Motorola,Zenfone 5 ZE620KL 4/64GB Blue (ZE620KL-1A012WW),Android,"Motorola,Zenfone 5 ZE620KL 4/64GB Blue (ZE620KL-1A012WW),Android"
Samsung,Galaxy A71 2020 6/128GB Black (SM-A715FZKU),Android,"Samsung,Galaxy A71 2020 6/128GB Black (SM-A715FZKU),Android"
Samsung,S90C 4/128GB Black,Android,"Samsung,S90C 4/128GB Black,Android"
HUAWEI,S5 4/64GB Pink,Android,"HUAWEI,S5 4/64GB Pink,Android"
Sigma mobile,Redmi 10x 4G 6/128GB Blue,Android,"Sigma mobile,Redmi 10x 4G 6/128GB Blue,Android"
Xiaomi,Galaxy S10 SM-G9730 DS 128GB Black,Android,"Xiaomi,Galaxy S10 SM-G9730 DS 128GB Black,Android"
Apple,X-treme PQ29 Black-Orange,Android,"Apple,X-treme PQ29 Black-Orange,Android"
Xiaomi,ROG Phone 3 Strix 12/128GB Black (90AI0031-M00010),iOS,"Xiaomi,ROG Phone 3 Strix 12/128GB Black (90AI0031-M00010),iOS"
Samsung,ROG Phone 3 ZS661KS 12/256GB Black,Android,"Samsung,ROG Phone 3 ZS661KS 12/256GB Black,Android"
Google,Galaxy Note 10+ SM-N975F 12/512GB Aura Black,Android,"Google,Galaxy Note 10+ SM-N975F 12/512GB Aura Black,Android"
Samsung,S90C 4/128GB Black,Android,"Samsung,S90C 4/128GB Black,Android"
myPhone,Y5 2019 2/16GB Brown (51093SHE),Android,"myPhone,Y5 2019 2/16GB Brown (51093SHE),Android"
Xiaomi,Galaxy S10+ SM-G975 SS 512GB White,Android,"Xiaomi,Galaxy S10+ SM-G975 SS 512GB White,Android"
Motorola,Reno2 Z 8/128GB Black,Android,"Motorola,Reno2 Z 8/128GB Black,Android"
Blackview,Galaxy S10+ SM-G9750 DS 1TB Black,Android,"Blackview,Galaxy S10+ SM-G9750 DS 1TB Black,Android"
Sony,iPhone SE 2020 64GB Black (MX9R2/MX9N2),Android,"Sony,iPhone SE 2020 64GB Black (MX9R2/MX9N2),Android"
LG,Redmi 9C 3/64GB Midnight Gray,Android,"LG,Redmi 9C 3/64GB Midnight Gray,Android"
Samsung,iPhone 6s 128GB Space Gray (MKQT2),iOS,"Samsung,iPhone 6s 128GB Space Gray (MKQT2),iOS"
NUU,Galaxy Note 9 N960 8/512GB Lavender Purple,Android,"NUU,Galaxy Note 9 N960 8/512GB Lavender Purple,Android"
Apple,Nova 4 8/128GB Black,Android,"Apple,Nova 4 8/128GB Black,Android"
CAT,iPhone 7 128GB Jet Black (MN962),iOS,"CAT,iPhone 7 128GB Jet Black (MN962),iOS"
Apple,Spark 6 Go KE5j 3/64GB Aqua Blue (4895180762918),Android,"Apple,Spark 6 Go KE5j 3/64GB Aqua Blue (4895180762918),Android"
Apple,iPhone 12 Pro 256GB Dual Sim Pacific Blue (MGLH3),iOS,"Apple,iPhone 12 Pro 256GB Dual Sim Pacific Blue (MGLH3),iOS"
Honor,20 6/128GB Black,Android,"Honor,20 6/128GB Black,Android"
Samsung,X19 4/64GB Black,Android,"Samsung,X19 4/64GB Black,Android"
Honor,A9 4/32GB Black,Android,"Honor,A9 4/32GB Black,Android"
Blackview,Galaxy Fold 12/512GB Black (SM-F900FZKD),Android,"Blackview,Galaxy Fold 12/512GB Black (SM-F900FZKD),Android"
Sigma mobile,S1 Black,iOS,"Sigma mobile,S1 Black,iOS"
2E,P Smart 2020 4/128GB Emerald Green,iOS,"2E,P Smart 2020 4/128GB Emerald Green,iOS"
HUAWEI,M6T 2/16GB Black,Android,"HUAWEI,M6T 2/16GB Black,Android"
Sony,X90L 3/16GB Green,Android,"Sony,X90L 3/16GB Green,Android"
HUAWEI,Moto Z4 4/128GB Flash Gray,Android,"HUAWEI,Moto Z4 4/128GB Flash Gray,Android"
AGM,1SE 4/128GB Agate Green (5030E-2BALUA2),Android,"AGM,1SE 4/128GB Agate Green (5030E-2BALUA2),Android"
Motorola,Galaxy S9+ SM-G965 DS 128GB Purple,Android,"Motorola,Galaxy S9+ SM-G965 DS 128GB Purple,Android"
vivo,Redmi Note 9T 4/64GB Daybreak Purple,Android,"vivo,Redmi Note 9T 4/64GB Daybreak Purple,Android"
Samsung,iPhone 12 mini 64GB Black (MGDX3),Android,"Samsung,iPhone 12 mini 64GB Black (MGDX3),Android"
DOOGEE,Note 9 4/64GB Black,Android,"DOOGEE,Note 9 4/64GB Black,Android"
Apple,Y1S 2/32GB Blue,Android,"Apple,Y1S 2/32GB Blue,Android"
Samsung,Zenfone 5 ZE620KL 4/64GB Blue (ZE620KL-1A012WW),Android,"Samsung,Zenfone 5 ZE620KL 4/64GB Blue (ZE620KL-1A012WW),Android"
Samsung,iPhone 12 Pro Max 512GB Dual Sim Pacific Blue (MGCE3),Android,"Samsung,iPhone 12 Pro Max 512GB Dual Sim Pacific Blue (MGCE3),Android"
Apple,iPhone XS 256GB Gold (MT9K2),Android,"Apple,iPhone XS 256GB Gold (MT9K2),Android"
Xiaomi,Moto G9 Power 4/128GB Gray (PALR0020RS),Android,"Xiaomi,Moto G9 Power 4/128GB Gray (PALR0020RS),Android"
Archos,Blade A3 2020 1/32GB Blue,Android,"Archos,Blade A3 2020 1/32GB Blue,Android"
Cubot,Note 7P 3/32GB Twilight,Android,"Cubot,Note 7P 3/32GB Twilight,Android"
Blackview,Note 9 4/64GB Black,Android,"Blackview,Note 9 4/64GB Black,Android"
Oukitel,Xperia 5 II 8/128GB Black,Android,"Oukitel,Xperia 5 II 8/128GB Black,Android"
Blackview,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android,"Blackview,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),Android"
DOOGEE,Redmi 9C NFC 2/32GB Midnight Gray,Android,"DOOGEE,Redmi 9C NFC 2/32GB Midnight Gray,Android"
Apple,Y5p 2/32GB Mint Green (51095MUB),Android,"Apple,Y5p 2/32GB Mint Green (51095MUB),Android"
OnePlus,Galaxy S10 SM-G973 DS 512GB Black,Android,"OnePlus,Galaxy S10 SM-G973 DS 512GB Black,Android"
LG,Redmi 5A 2/16GB Gold,iOS,"LG,Redmi 5A 2/16GB Gold,iOS"
Apple,iPhone 6 32GB Space Grey (MQ3D2),Android,"Apple,iPhone 6 32GB Space Grey (MQ3D2),Android"
OPPO,6S 4/64GB Eclipse Black,Android,"OPPO,6S 4/64GB Eclipse Black,Android"
Samsung,N920C Galaxy Note 5 32GB (Gold Platinum),iOS,"Samsung,N920C Galaxy Note 5 32GB (Gold Platinum),iOS"
Samsung,Y19 4/128GB Black,Android,"Samsung,Y19 4/128GB Black,Android"
Sigma mobile,iPhone 11 Pro Max 256GB Midnight Green (MWH72),Android,"Sigma mobile,iPhone 11 Pro Max 256GB Midnight Green (MWH72),Android"
Meizu,Galaxy A80 2019 A8050 8/128GB Black,Android,"Meizu,Galaxy A80 2019 A8050 8/128GB Black,Android"
Sony,P40 Pro 8/256GB Silver Frost (51095CAL),Android,"Sony,P40 Pro 8/256GB Silver Frost (51095CAL),Android"
ZTE,G6 64GB Platinum (LGH870DS.ACISPL),Android,"ZTE,G6 64GB Platinum (LGH870DS.ACISPL),Android"
Motorola,Galaxy A8+ 2018 32GB Orchid Gray (SM-A730FZVD),Android,"Motorola,Galaxy A8+ 2018 32GB Orchid Gray (SM-A730FZVD),Android"
OPPO,Kingkong mini 3/32GB Yellow,Android,"OPPO,Kingkong mini 3/32GB Yellow,Android"
HUAWEI,X-treme PQ29 Black-Orange,Android,"HUAWEI,X-treme PQ29 Black-Orange,Android"
2E,Mix 2 M2 4/64GB Black,Android,"2E,Mix 2 M2 4/64GB Black,Android"
Xiaomi,G6 32GB Black (H870S.ACISBK),Android,"Xiaomi,G6 32GB Black (H870S.ACISBK),Android"
Apple,Xperia 10 I4113 Black,Android,"Apple,Xperia 10 I4113 Black,Android"
realme,Galaxy Note 9 N960 8/512GB Midnight Black,Android,"realme,Galaxy Note 9 N960 8/512GB Midnight Black,Android"
OPPO,Moto E5 Plus XT1924-1 DualSim Black (PABA0014UA),Android,"OPPO,Moto E5 Plus XT1924-1 DualSim Black (PABA0014UA),Android"
Samsung,V40 ThinQ 4/64GB Aurora Black,Android,"Samsung,V40 ThinQ 4/64GB Aurora Black,Android"
vivo,X-style S3500 sKai Black,Android,"vivo,X-style S3500 sKai Black,Android"
Xiaomi,Armor X5 Pro 4/64GB Black (6937748733829),Android,"Xiaomi,Armor X5 Pro 4/64GB Black (6937748733829),Android"
realme,Galaxy A51 2020 4/64GB Black (SM-A515FZKU),Android,"realme,Galaxy A51 2020 4/64GB Black (SM-A515FZKU),Android"
Samsung,Reno4 Z 5G 8/128GB Black,Android,"Samsung,Reno4 Z 5G 8/128GB Black,Android"
HUAWEI,Redmi 9 3/32GB Grey NFC,Android,"HUAWEI,Redmi 9 3/32GB Grey NFC,Android"
Samsung,Nord 12/256GB Gray Onyx,iOS,"Samsung,Nord 12/256GB Gray Onyx,iOS"
Sony,iPhone 11 64GB Black (MWLT2),Android,"Sony,iPhone 11 64GB Black (MWLT2),Android"
Samsung,S90C 4/128GB Black,Android,"Samsung,S90C 4/128GB Black,Android"
Sigma mobile,S5 Pro 6/64Gb Blue,Android,"Sigma mobile,S5 Pro 6/64Gb Blue,Android"
Honor,BV9800 6/128Gb Black,Android,"Honor,BV9800 6/128Gb Black,Android"
Motorola,Galaxy M10 SM-M105F 2/16GB Black (SM-M105GDAG),Android,"Motorola,Galaxy M10 SM-M105F 2/16GB Black (SM-M105GDAG),Android"
Apple,iPhone XS Max Dual Sim 64GB Gold (MT732),iOS,"Apple,iPhone XS Max Dual Sim 64GB Gold (MT732),iOS"
DOOGEE,Galaxy Note20 5G N9810 8/256GB Mystic Gray,Android,"DOOGEE,Galaxy Note20 5G N9810 8/256GB Mystic Gray,Android"
Motorola,X 4/64GB Black,Android,"Motorola,X 4/64GB Black,Android"
Tecno,8 3/32GB Blue,Android,"Tecno,8 3/32GB Blue,Android"
Lenovo,G8s ThinQ 6/128GB White,Android,"Lenovo,G8s ThinQ 6/128GB White,Android"
Samsung,iPhone 6s 32GB Space Gray (MN0W2),Android,"Samsung,iPhone 6s 32GB Space Gray (MN0W2),Android"
HUAWEI,Spark 6 Go KE5j 3/64GB Aqua Blue (4895180762918),Android,"HUAWEI,Spark 6 Go KE5j 3/64GB Aqua Blue (4895180762918),Android"
Xiaomi,Blade A3 2020 1/32GB Grey,Android,"Xiaomi,Blade A3 2020 1/32GB Grey,Android"
Sharp,M6T 3/32GB Blue,Android,"Sharp,M6T 3/32GB Blue,Android"
Samsung,Redmi Note 5 3/32GB Black,Android,"Samsung,Redmi Note 5 3/32GB Black,Android"
AGM,Galaxy A12 SM-A125F 4/64GB Black (SM-A125FZKVSEK),Android,"AGM,Galaxy A12 SM-A125F 4/64GB Black (SM-A125FZKVSEK),Android"
Tecno,P40 Pro+ 8/512GB Black Ceramic,iOS,"Tecno,P40 Pro+ 8/512GB Black Ceramic,iOS"
Xiaomi,9 Lite 3/32GB Midnight Black,Android,"Xiaomi,9 Lite 3/32GB Midnight Black,Android"
OPPO,8.3 5G 8/128GB Polar Night,iOS,"OPPO,8.3 5G 8/128GB Polar Night,iOS"
Motorola,Blade V2020 Smart 4/64GB Grey,iOS,"Motorola,Blade V2020 Smart 4/64GB Grey,iOS"
Sony,WP5 3/32GB Black,Android,"Sony,WP5 3/32GB Black,Android"
UMIDIGI,Galaxy S20 FE 5G SM-G7810 8/128GB Cloud Navy,Android,"UMIDIGI,Galaxy S20 FE 5G SM-G7810 8/128GB Cloud Navy,Android"
Google,Xperia Z5 Premium E6853 (Black),iOS,"Google,Xperia Z5 Premium E6853 (Black),iOS"
Blackview,Blade A7 2020 3/64GB Gradient,Android,"Blackview,Blade A7 2020 3/64GB Gradient,Android"
